# Pathway	30-8B_Abundance
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Anaerostipes.s__Anaerostipes_hadrus	6.4465956600
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Gemmiger.s__Gemmiger_formicilis	3.5595233803
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Eggerthella.s__Eggerthella_lenta	3.2288537560
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Ruminococcus_torques	0.8625762234
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	454.3376628099
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_uniformis	143.4152732148
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_vulgatus	104.9683739965
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_ovatus	33.1319690702
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|unclassified	24.0808320185
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_obeum	14.5822715339
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.4882313030
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Dialister.s__Dialister_invisus	12.5117951212
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.3394582011
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_wexlerae	7.9210428473
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Eubacterium.s__Eubacterium_eligens	5.7330319521
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Ruminococcus_torques	0.8625762234
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	452.3183326916
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	172.2215463363
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	46.9974961517
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	17.7848987141
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	449.2480633382
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	183.8348302696
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	145.5458648819
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	22.3766497645
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Dialister.s__Dialister_invisus	12.1454512388
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	445.8686958461
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	445.5592761957
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_vulgatus	171.4977217780
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	14.4147141073
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	13.6326739384
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Blautia.s__Blautia_wexlerae	9.0831864569
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Blautia.s__Blautia_obeum	8.2171397854
PWY-6270: isoprene biosynthesis I	438.0065759800
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	43.2733904462
PWY-6270: isoprene biosynthesis I|g__Dorea.s__Dorea_longicatena	15.1505054195
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	12.8384620871
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Ruminococcus_torques	11.3587108828
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Blautia_wexlerae	9.3591821830
PWY-6270: isoprene biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	7.1675841378
PWY-7560: methylerythritol phosphate pathway II	432.5887977778
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_ovatus	43.2039596307
PWY-7560: methylerythritol phosphate pathway II|g__Dorea.s__Dorea_longicatena	14.9605174178
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Ruminococcus_torques	14.8480395711
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.3623758847
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Blautia_obeum	12.5844877329
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Blautia_wexlerae	8.5566253327
PWY-7560: methylerythritol phosphate pathway II|g__Eubacterium.s__Eubacterium_eligens	6.7062798539
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	426.8520640350
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	179.3194428509
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	77.8663975942
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Ruminococcus_torques	15.2934355044
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_obeum	5.6822154379
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified	4.0282264683
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_wexlerae	0.3743368446
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	422.9061872167
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	172.1729088262
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	39.6606747206
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|unclassified	8.5716388374
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	420.3294390439
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	158.6842942653
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	135.0143934932
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	39.1715479090
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.2387199227
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	412.8918391609
PWY-5484: glycolysis II (from fructose 6-phosphate)	409.2480686403
PWY-6629: superpathway of L-tryptophan biosynthesis	404.3039599760
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Ruminococcus_torques	19.7707311209
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_wexlerae	10.0843646815
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_sp	8.6574665152
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	5.8416018639
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	404.1466194506
PWY-3001: superpathway of L-isoleucine biosynthesis I	395.3703738962
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	33.1414589718
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	387.0463606805
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	161.9842025837
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	39.6032990614
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_wexlerae	23.2959106799
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	16.1566261289
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	12.2097775546
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_sp	8.4389723749
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|unclassified	6.5752950684
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_obeum	4.5653617688
PWY-6897: thiamine diphosphate salvage II	380.3776193494
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_uniformis	171.4588623087
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_ovatus	39.0714167861
PWY-6897: thiamine diphosphate salvage II|unclassified	9.9108845725
PWY-6897: thiamine diphosphate salvage II|g__Dialister.s__Dialister_invisus	9.5833612901
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	375.2615306141
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	226.1088954547
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	38.3533448328
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	16.2416548102
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Parasutterella.s__Parasutterella_excrementihominis	3.9135733393
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	2.6948210934
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	375.2615306141
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	226.1088954547
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	38.3533448328
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	16.2416548102
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Parasutterella.s__Parasutterella_excrementihominis	3.9135733393
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	2.6948210934
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	361.1380629589
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_uniformis	182.5155539934
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_ovatus	40.8336444871
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Blautia_obeum	28.7521850333
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Dorea.s__Dorea_longicatena	22.8168769192
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Blautia_wexlerae	16.3554508315
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Dialister.s__Dialister_invisus	10.1239117787
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|unclassified	8.5223211152
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	5.5311739063
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Anaerostipes.s__Anaerostipes_hadrus	4.8891245592
HISDEG-PWY: L-histidine degradation I	355.1731490366
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	151.7248747894
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_vulgatus	116.5927942211
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	42.3643181832
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	14.3428736171
HISDEG-PWY: L-histidine degradation I|unclassified	13.9533591973
HISDEG-PWY: L-histidine degradation I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	5.8501105923
ANAEROFRUCAT-PWY: homolactic fermentation	354.5114372743
CALVIN-PWY: Calvin-Benson-Bassham cycle	348.4261384191
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Blautia_wexlerae	23.2130360331
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Blautia_sp	12.6731770122
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Ruminococcus_torques	9.3449958876
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Eubacterium.s__Eubacterium_eligens	9.2365602808
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Anaerostipes.s__Anaerostipes_hadrus	7.0696642986
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Roseburia.s__Roseburia_faecis	6.3772850898
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.1534756373
PWY-7208: superpathway of pyrimidine nucleobases salvage	348.3867798312
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Dialister.s__Dialister_invisus	7.4902598600
PWY0-1296: purine ribonucleosides degradation	348.2360802071
PWY0-1296: purine ribonucleosides degradation|g__Dorea.s__Dorea_longicatena	32.4959782086
PWY0-1296: purine ribonucleosides degradation|unclassified	25.8896430082
PWY0-1296: purine ribonucleosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	24.8833682121
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_obeum	18.5042711583
PWY0-1296: purine ribonucleosides degradation|g__Gemmiger.s__Gemmiger_formicilis	13.2523180403
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_sp	8.1001057353
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_wexlerae	7.7924922849
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_eligens	7.4973408518
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	6.1298253243
PWY0-1296: purine ribonucleosides degradation|g__Roseburia.s__Roseburia_faecis	4.9602373962
PWY0-1296: purine ribonucleosides degradation|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	3.8975550744
PWY0-1296: purine ribonucleosides degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	2.7605697572
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	347.4410224498
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Bacteroides.s__Bacteroides_uniformis	161.1409075980
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Dorea.s__Dorea_longicatena	20.6367317033
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_wexlerae	15.8425097821
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_obeum	9.2164388766
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Ruminococcus_torques	7.2467274796
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|unclassified	3.7617828802
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	342.4195450512
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	49.9413690007
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	30.8878342666
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_wexlerae	22.9696908488
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Gemmiger.s__Gemmiger_formicilis	16.9523443321
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Dorea.s__Dorea_longicatena	14.6473575023
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Ruminococcus_torques	13.9903882122
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Eubacterium.s__Eubacterium_eligens	9.5954270305
TRPSYN-PWY: L-tryptophan biosynthesis	339.0779622138
TRPSYN-PWY: L-tryptophan biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	71.2907088961
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_wexlerae	21.8820633281
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Ruminococcus_torques	18.2255309530
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_sp	10.0127090048
TRPSYN-PWY: L-tryptophan biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	5.2463792889
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	338.2245658118
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	163.5035614644
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	40.3080704661
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	337.8499459443
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_uniformis	175.2958412603
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_ovatus	38.6360054070
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	337.3424709817
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|g__Bacteroides.s__Bacteroides_vulgatus	140.6277182359
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	337.2852977268
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified	31.4562222526
PWY-6902: chitin degradation II (Vibrio)	337.2488875039
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_uniformis	217.2181746370
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_vulgatus	71.0250308121
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	34.3639534822
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	334.9118450291
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|unclassified	9.5901224012
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	334.9118450291
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|unclassified	9.5901224012
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	334.8061893302
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	7.7237219248
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	334.1161184805
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_uniformis	151.9641824971
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_ovatus	45.5982651876
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_thetaiotaomicron	22.6036485603
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	333.2274724561
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	49.1970256164
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	31.6044188354
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_wexlerae	23.8103688012
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Ruminococcus_torques	16.9185446184
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Dorea.s__Dorea_longicatena	15.9452530360
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Gemmiger.s__Gemmiger_formicilis	13.7537022853
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eubacterium.s__Eubacterium_eligens	11.3799419132
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_sp	9.1142459490
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Anaerostipes.s__Anaerostipes_hadrus	2.4598320239
PWY-5030: L-histidine degradation III	327.1957826586
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_uniformis	171.8097492933
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_vulgatus	122.1950687970
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_ovatus	50.2572213888
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	16.8068122594
PWY-5030: L-histidine degradation III|unclassified	10.2742117362
PWY-7111: pyruvate fermentation to isobutanol (engineered)	314.2001172238
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	49.3046742563
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_longicatena	20.3824617863
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_wexlerae	14.2638093669
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	13.3784712612
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Anaerostipes.s__Anaerostipes_hadrus	11.3245226791
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_eligens	7.3630197211
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_hallii	2.3524194561
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_obeum	1.4303538260
PWY-6731: starch degradation III	313.4536223502
PWY-6731: starch degradation III|g__Blautia.s__Blautia_wexlerae	16.2713201234
PWY-6731: starch degradation III|g__Blautia.s__Blautia_sp	13.8941803711
PWY-6731: starch degradation III|g__Blautia.s__Blautia_obeum	12.2505348289
PWY-6731: starch degradation III|g__Eubacterium.s__Eubacterium_hallii	10.9888035221
PWY-6731: starch degradation III|g__Blautia.s__Ruminococcus_torques	7.3898530625
PWY-6731: starch degradation III|unclassified	4.3053048124
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	301.0990568063
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	155.0652053369
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	44.1341273556
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	22.4329138865
PWY-7392: taxadiene biosynthesis (engineered)	298.1483252537
PWY-6317: D-galactose degradation I (Leloir pathway)	287.7072051956
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_wexlerae	18.4352785659
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Dorea.s__Dorea_longicatena	17.1406799825
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	16.8745390375
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_obeum	16.6058499640
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Ruminococcus_torques	16.3945159338
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_eligens	11.1115671947
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_sp	10.4852906586
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Anaerostipes.s__Anaerostipes_hadrus	8.2486515185
PWY-6317: D-galactose degradation I (Leloir pathway)|unclassified	7.4365020932
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	287.1476210109
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	132.4068726801
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	49.5081155652
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	5.1759427199
PWY-5659: GDP-mannose biosynthesis	263.4555495256
PWY-5659: GDP-mannose biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	73.4164548860
PWY-5659: GDP-mannose biosynthesis|g__Blautia.s__Blautia_obeum	7.0481800023
PWY-5659: GDP-mannose biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	2.2032485268
PWY-5659: GDP-mannose biosynthesis|g__Hungatella.s__Hungatella_hathewayi	1.0342738070
GLUTORN-PWY: L-ornithine biosynthesis I	261.1524528072
GLUTORN-PWY: L-ornithine biosynthesis I|unclassified	45.8221720099
GLUTORN-PWY: L-ornithine biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	17.9533281424
GLUTORN-PWY: L-ornithine biosynthesis I|g__Dorea.s__Dorea_longicatena	16.8802121458
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_wexlerae	15.4798181173
GLUTORN-PWY: L-ornithine biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	9.7706760143
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Ruminococcus_torques	9.2997353971
GLUTORN-PWY: L-ornithine biosynthesis I|g__Gemmiger.s__Gemmiger_formicilis	8.2413012402
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_sp	7.1296902920
RHAMCAT-PWY: L-rhamnose degradation I	258.5051117094
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_vulgatus	129.0790860953
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_ovatus	69.0472091967
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	30.7153903541
RHAMCAT-PWY: L-rhamnose degradation I|g__Eubacterium.s__Eubacterium_eligens	11.1144660987
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	8.2930093031
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	256.4221605138
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)|g__Bacteroides.s__Bacteroides_uniformis	148.1764441220
PWY-8073: lipid IVA biosynthesis (P. putida)	256.4221605138
PWY-8073: lipid IVA biosynthesis (P. putida)|g__Bacteroides.s__Bacteroides_uniformis	148.1764441220
PWY-6901: superpathway of glucose and xylose degradation	249.2795060235
HSERMETANA-PWY: L-methionine biosynthesis III	227.2912936471
HSERMETANA-PWY: L-methionine biosynthesis III|g__Dorea.s__Dorea_longicatena	25.0517943252
HSERMETANA-PWY: L-methionine biosynthesis III|unclassified	24.5621607077
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Blautia_wexlerae	13.3870654220
HSERMETANA-PWY: L-methionine biosynthesis III|g__Roseburia.s__Roseburia_faecis	6.9941407919
HSERMETANA-PWY: L-methionine biosynthesis III|g__Eubacterium.s__Eubacterium_eligens	6.3910621744
HSERMETANA-PWY: L-methionine biosynthesis III|g__Blautia.s__Blautia_sp	5.7844112834
