# Pathway	31-8B_Abundance
PWY-6823: molybdopterin biosynthesis	656.0589938738
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_obeum	198.2840285002
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Ruminococcus_torques	83.5060569813
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_sp	65.0185498600
PWY-6823: molybdopterin biosynthesis|unclassified	46.9470631751
PWY-6823: molybdopterin biosynthesis|g__Eubacterium.s__Eubacterium_hallii	40.8816566798
PWY-6823: molybdopterin biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	31.2164261082
PWY-6823: molybdopterin biosynthesis|g__Blautia.s__Blautia_wexlerae	23.7660668265
PWY-6823: molybdopterin biosynthesis|g__Eggerthella.s__Eggerthella_lenta	21.0573302870
PWY-6823: molybdopterin biosynthesis|g__Agathobaculum.s__Agathobaculum_butyriciproducens	9.7569443791
PWY-6823: molybdopterin biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	6.6167886319
PWY-6823: molybdopterin biosynthesis|g__Coprococcus.s__Coprococcus_catus	6.5911976704
PWY-6823: molybdopterin biosynthesis|g__Roseburia.s__Roseburia_faecis	6.0890320213
PWY-6823: molybdopterin biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	3.9089062816
PWY-6823: molybdopterin biosynthesis|g__Hungatella.s__Hungatella_hathewayi	2.3452355021
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	652.4403342654
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	39.2844113944
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	22.8542398071
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified	19.5010442139
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	19.1288509849
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.8551560311
ANAEROFRUCAT-PWY: homolactic fermentation	646.3483776137
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	27.5077684864
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	646.1031483994
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)|unclassified	70.5123881711
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	644.3964845451
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	80.9231306452
PWY-6703: preQ0 biosynthesis	602.2524149322
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	128.3980791551
PWY-6703: preQ0 biosynthesis|g__Dialister.s__Dialister_invisus	97.9714557527
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Blautia_sp	75.8689845971
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_hallii	51.7484886566
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	45.9369153824
PWY-6703: preQ0 biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	45.4918730641
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	25.4079820324
PWY-6703: preQ0 biosynthesis|unclassified	23.9215367323
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_eligens	13.1783280954
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	12.3628519738
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Blautia_sp_CAG_52	8.6221462942
PWY-6703: preQ0 biosynthesis|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	6.8961660071
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Ruminococcus_torques	6.4458992864
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Blautia_obeum	2.2572939888
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	589.6165148362
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|unclassified	23.6897007242
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	19.3687289787
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	587.8316432532
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	6.3850370916
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	587.8316432532
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	6.3850370916
PWY-5484: glycolysis II (from fructose 6-phosphate)	585.9760259770
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	54.4995976046
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	565.6639076891
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_uniformis	121.2459022953
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Eubacterium.s__Eubacterium_hallii	34.8694484151
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_ovatus	26.0775364937
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Roseburia.s__Roseburia_faecis	14.4546658307
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	6.1072410970
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Blautia.s__Ruminococcus_torques	3.8635113230
PWY-6897: thiamine diphosphate salvage II	557.9777954527
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_uniformis	109.5167212327
PWY-6897: thiamine diphosphate salvage II|g__Dialister.s__Dialister_invisus	71.7590632538
PWY-6897: thiamine diphosphate salvage II|unclassified	54.7026432843
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_ovatus	27.4935464747
PWY-6897: thiamine diphosphate salvage II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	6.7911653089
PWY-6897: thiamine diphosphate salvage II|g__Agathobaculum.s__Agathobaculum_butyriciproducens	6.4111057929
PWY-6897: thiamine diphosphate salvage II|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	4.9525094382
PWY-6897: thiamine diphosphate salvage II|g__Blautia.s__Ruminococcus_torques	3.3024385006
PWY-6897: thiamine diphosphate salvage II|g__Asaccharobacter.s__Asaccharobacter_celatus	1.1617736094
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	536.7146547109
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_wexlerae	96.8712155192
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Dialister.s__Dialister_invisus	60.9601257228
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_sp	45.4344106981
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Ruminococcus_torques	36.3788130730
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Anaerostipes.s__Anaerostipes_hadrus	21.6133300070
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Ruminococcus.s__Ruminococcus_bicirculans	17.7853178763
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Roseburia.s__Roseburia_faecis	13.5466556118
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|unclassified	11.4937940405
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eggerthella.s__Eggerthella_lenta	8.4589602174
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eubacterium.s__Eubacterium_eligens	8.2866161303
PWY-6608: guanosine nucleotides degradation III	522.9503507117
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Ruminococcus_torques	98.0634589550
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_obeum	84.3534919341
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_wexlerae	65.4884082594
PWY-6608: guanosine nucleotides degradation III|g__Anaerostipes.s__Anaerostipes_hadrus	33.3093816115
PWY-6608: guanosine nucleotides degradation III|unclassified	23.7671513812
PWY-6608: guanosine nucleotides degradation III|g__Coprococcus.s__Coprococcus_catus	8.1078041209
PWY-6608: guanosine nucleotides degradation III|g__Hungatella.s__Hungatella_hathewayi	7.6455728526
PWY-6608: guanosine nucleotides degradation III|g__Lachnoclostridium.s__Clostridium_clostridioforme	3.7551227899
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	513.7632179315
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	112.1325306958
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	28.4989719935
METH-ACETATE-PWY: methanogenesis from acetate	511.5038854491
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_wexlerae	83.5954578326
METH-ACETATE-PWY: methanogenesis from acetate|unclassified	22.4199898371
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Ruminococcus_torques	16.1326492275
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_obeum	11.9941031474
METH-ACETATE-PWY: methanogenesis from acetate|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	4.8044924431
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_sp	1.6337493923
PWY-5973: cis-vaccenate biosynthesis	508.9696897271
PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	110.8335738991
PWY-5973: cis-vaccenate biosynthesis|g__Blautia.s__Ruminococcus_torques	38.2083856223
PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	37.5214472785
PWY-5973: cis-vaccenate biosynthesis|g__Alistipes.s__Alistipes_finegoldii	21.7828231072
PWY-5973: cis-vaccenate biosynthesis|unclassified	19.8960371674
PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	14.6896702989
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	503.5363782493
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	133.4626966556
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	31.3335724562
GLUCONEO-PWY: gluconeogenesis I	498.5971984804
GLUCONEO-PWY: gluconeogenesis I|unclassified	105.2017191335
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	497.5459634763
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	34.8502618117
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	21.9117105410
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	20.5865798625
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified	14.3685288610
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.7068582332
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	482.6683331447
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Blautia.s__Ruminococcus_torques	21.2215260405
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Coprococcus.s__Coprococcus_catus	7.4477335241
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	6.4557912991
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Lachnoclostridium.s__Clostridium_clostridioforme	2.3753870963
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	479.6413437615
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|unclassified	44.5212647850
PENTOSE-P-PWY: pentose phosphate pathway	471.0767216128
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	19.5698097389
PENTOSE-P-PWY: pentose phosphate pathway|g__Hungatella.s__Hungatella_hathewayi	6.3687833939
PENTOSE-P-PWY: pentose phosphate pathway|g__Erysipelatoclostridium.s__Clostridium_innocuum	2.1230011156
PWY-6628: superpathway of L-phenylalanine biosynthesis	465.5752606326
PWY-7663: gondoate biosynthesis (anaerobic)	447.7503257977
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_uniformis	110.9388062209
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_ovatus	40.4029325222
PWY-7663: gondoate biosynthesis (anaerobic)|g__Alistipes.s__Alistipes_finegoldii	21.9044857127
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	16.3208395230
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.7026922025
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_vulgatus	9.3037651657
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	445.3480504279
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Ruminococcus_torques	74.2699260739
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	61.3568790544
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_obeum	26.4648337646
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	21.3083316607
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified	20.7483694488
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	2.9356623249
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_wexlerae	0.6019046888
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	442.2060740797
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Dialister.s__Dialister_invisus	75.8882431061
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	63.5715909796
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Ruminococcus.s__Ruminococcus_bicirculans	19.6821210795
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	13.8389398575
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	5.9110588988
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Agathobaculum.s__Agathobaculum_butyriciproducens	5.5966533520
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Erysipelatoclostridium.s__Clostridium_innocuum	5.4847539982
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	435.3406443292
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Dialister.s__Dialister_invisus	77.0424843887
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	32.5767080794
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	28.2739112394
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	22.0407682479
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	14.4962702773
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified	12.2163966327
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	432.0746266076
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	27.1510488233
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|unclassified	19.7782717266
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.6072025188
PWY-7345: superpathway of anaerobic sucrose degradation	429.1759880269
PWY-7345: superpathway of anaerobic sucrose degradation|unclassified	24.8239190915
PWY-6630: superpathway of L-tyrosine biosynthesis	423.9810296133
P164-PWY: purine nucleobases degradation I (anaerobic)	412.4688508999
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Hungatella.s__Hungatella_hathewayi	9.2813074671
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	7.2363560469
PWY-6901: superpathway of glucose and xylose degradation	395.9681988604
PWY-6901: superpathway of glucose and xylose degradation|unclassified	34.4985244719
COLANSYN-PWY: colanic acid building blocks biosynthesis	391.2991958273
COLANSYN-PWY: colanic acid building blocks biosynthesis|unclassified	17.5265687033
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	384.4143757433
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|unclassified	45.0096708606
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Blautia.s__Ruminococcus_torques	39.4495273224
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	4.9948463516
P441-PWY: superpathway of N-acetylneuraminate degradation	378.9726385219
P441-PWY: superpathway of N-acetylneuraminate degradation|unclassified	21.5535704193
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	375.2321205685
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	30.1324548333
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	24.0515791710
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	20.7348127863
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	13.1226059322
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|unclassified	10.4377411342
PWY-7208: superpathway of pyrimidine nucleobases salvage	367.4310789591
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Dialister.s__Dialister_invisus	85.7529579209
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Blautia.s__Blautia_obeum	12.4879753185
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Asaccharobacter.s__Asaccharobacter_celatus	11.1796576220
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	10.9189257122
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Coprococcus.s__Coprococcus_catus	5.6189123195
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	359.5356153054
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	132.4658498576
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Dialister.s__Dialister_invisus	53.6631783948
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	20.1358130162
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	17.2291566836
GLYCOCAT-PWY: glycogen degradation I	348.4927176754
GLYCOCAT-PWY: glycogen degradation I|g__Coprococcus.s__Coprococcus_catus	7.5180106855
GLYCOCAT-PWY: glycogen degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	5.7649484191
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	348.2383904634
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|unclassified	17.8768319932
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Blautia.s__Blautia_obeum	10.6200457162
PWY66-399: gluconeogenesis III	348.1321356557
PWY66-399: gluconeogenesis III|unclassified	52.6126593452
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	335.3563347727
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_uniformis	124.4416309203
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_ovatus	34.5647150278
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|unclassified	25.1014208929
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.2247880089
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	332.8205530774
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_ovatus	42.7257954591
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Anaerostipes.s__Anaerostipes_hadrus	42.5911070788
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	17.2098732556
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	12.0056819157
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|unclassified	10.7648159201
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Roseburia.s__Roseburia_faecis	9.6774445373
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	8.0472041342
PWY-6353: purine nucleotides degradation II (aerobic)	331.2463033864
PWY-6353: purine nucleotides degradation II (aerobic)|g__Blautia.s__Ruminococcus_torques	21.3184533391
PWY-5505: L-glutamate and L-glutamine biosynthesis	323.6234683001
PWY-621: sucrose degradation III (sucrose invertase)	316.8827341720
PWY-621: sucrose degradation III (sucrose invertase)|g__Anaerostipes.s__Anaerostipes_hadrus	53.4698987969
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_ovatus	33.5467779740
PWY-621: sucrose degradation III (sucrose invertase)|g__Ruminococcus.s__Ruminococcus_bicirculans	19.5240904982
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	12.0056819157
PWY-621: sucrose degradation III (sucrose invertase)|g__Roseburia.s__Roseburia_faecis	10.5537379972
PWY-621: sucrose degradation III (sucrose invertase)|g__Hungatella.s__Hungatella_hathewayi	8.4443507448
PWY-621: sucrose degradation III (sucrose invertase)|unclassified	7.4323279235
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_thermophilus	4.8860421811
PWY-621: sucrose degradation III (sucrose invertase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	4.1601972265
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	300.5866662634
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|g__Bacteroides.s__Bacteroides_vulgatus	19.8731992200
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	299.4026412100
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Blautia.s__Ruminococcus_torques	82.5501462569
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Anaerostipes.s__Anaerostipes_hadrus	42.6776174701
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|unclassified	31.6757379708
PWY-5659: GDP-mannose biosynthesis	297.0806206482
PWY-5659: GDP-mannose biosynthesis|g__Blautia.s__Blautia_obeum	63.9877516610
PWY-5659: GDP-mannose biosynthesis|unclassified	14.8204499306
PWY-5659: GDP-mannose biosynthesis|g__Ruminococcus.s__Ruminococcus_bicirculans	10.5167323276
PWY-5659: GDP-mannose biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	9.9561045178
PWY-5659: GDP-mannose biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	5.2879610931
PWY-5659: GDP-mannose biosynthesis|g__Hungatella.s__Hungatella_hathewayi	5.1102995156
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	294.8017070831
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV|unclassified	10.2085823843
PWY-6168: flavin biosynthesis III (fungi)	291.2183507682
PWY-702: L-methionine biosynthesis II	282.4818376545
PWY-702: L-methionine biosynthesis II|g__Blautia.s__Ruminococcus_torques	28.3962022250
PWY-702: L-methionine biosynthesis II|unclassified	17.8179838837
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	281.8744707196
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|unclassified	10.0066025466
PWY0-1261: anhydromuropeptides recycling I	276.7898556302
PWY-7761: NAD salvage pathway II (PNC IV cycle)	276.2915502246
PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	39.6418391655
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	270.6432154580
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	118.1892766852
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	37.0230411953
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	14.0391215404
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	11.3750452122
RHAMCAT-PWY: L-rhamnose degradation I	268.4086919106
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_ovatus	39.9225811375
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	34.4460970524
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_vulgatus	17.1133840164
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	16.1596551505
RHAMCAT-PWY: L-rhamnose degradation I|g__Eubacterium.s__Eubacterium_eligens	11.8410054938
RHAMCAT-PWY: L-rhamnose degradation I|g__Roseburia.s__Roseburia_faecis	11.1079218551
RHAMCAT-PWY: L-rhamnose degradation I|g__Blautia.s__Ruminococcus_torques	10.7385950019
RHAMCAT-PWY: L-rhamnose degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	5.4012777563
RHAMCAT-PWY: L-rhamnose degradation I|g__Asaccharobacter.s__Asaccharobacter_celatus	4.7861956646
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	262.6554698667
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	78.0241800151
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Eggerthella.s__Eggerthella_lenta	18.8913908368
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Asaccharobacter.s__Asaccharobacter_celatus	15.2285918638
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	4.4752333633
PWY-7456: &beta;-(1,4)-mannan degradation	254.5690412585
PWY-7456: &beta;-(1,4)-mannan degradation|unclassified	8.0363839473
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	254.2514951955
