# Pathway	42-51-1B_Abundance
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|g__Bacteroides.s__Bacteroides_vulgatus	495.1833375849
PWY-3001: superpathway of L-isoleucine biosynthesis I	798.2732013106
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	110.4246105772
PWY-7208: superpathway of pyrimidine nucleobases salvage	795.6186457506
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	20.1462279173
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Parasutterella.s__Parasutterella_excrementihominis	3.9686538337
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	3.7235041524
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	789.8455415323
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_vulgatus	405.6747327440
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|unclassified	85.0295617581
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_uniformis	72.5139846741
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_ovatus	58.6709161741
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	18.0844653170
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	17.3946588952
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Blautia_wexlerae	15.4701691901
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Eubacterium.s__Eubacterium_eligens	12.9982272860
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Roseburia.s__Roseburia_faecis	11.9310744978
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Ruminococcus_torques	11.6976692788
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Hungatella.s__Hungatella_hathewayi	10.2099320019
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Blautia_obeum	8.4964401158
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Sellimonas.s__Sellimonas_intestinalis	5.6901749299
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	789.8455415323
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_vulgatus	405.6747327440
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|unclassified	81.3839722973
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_uniformis	64.2392659169
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_ovatus	58.6709161741
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_wexlerae	14.1406177954
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Eubacterium.s__Eubacterium_eligens	12.9982272860
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	12.9054961243
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Ruminococcus_torques	11.6976692788
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	11.1436868302
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Roseburia.s__Roseburia_faecis	11.1421831717
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Hungatella.s__Hungatella_hathewayi	8.5190289848
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_obeum	8.4964401158
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	788.9037605353
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified	89.8007640581
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_clostridioforme	80.5107511983
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Ruminococcus_torques	54.9572081042
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_wexlerae	45.0273511276
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	35.0414470987
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Hungatella.s__Hungatella_hathewayi	31.0771454848
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_eligens	26.0276029589
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_symbiosum	14.8234475425
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Roseburia.s__Roseburia_faecis	10.5853621068
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Erysipelatoclostridium.s__Clostridium_innocuum	5.0941181644
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_hallii	4.4908977856
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_obeum	1.1962158445
RHAMCAT-PWY: L-rhamnose degradation I	782.7757181142
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_vulgatus	506.8296140587
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_ovatus	126.5660468251
RHAMCAT-PWY: L-rhamnose degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	31.5841842632
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	31.5502999189
RHAMCAT-PWY: L-rhamnose degradation I|g__Eubacterium.s__Eubacterium_eligens	29.9862531658
RHAMCAT-PWY: L-rhamnose degradation I|g__Hungatella.s__Hungatella_hathewayi	13.1842985669
TRPSYN-PWY: L-tryptophan biosynthesis	727.7077086653
TRPSYN-PWY: L-tryptophan biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	336.4583663532
TRPSYN-PWY: L-tryptophan biosynthesis|unclassified	50.4576566617
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Ruminococcus_torques	30.4097719050
TRPSYN-PWY: L-tryptophan biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	28.6266807847
TRPSYN-PWY: L-tryptophan biosynthesis|g__Eubacterium.s__Eubacterium_eligens	27.4259373629
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_wexlerae	18.6994563071
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_obeum	12.6793289974
TRPSYN-PWY: L-tryptophan biosynthesis|g__Lachnoclostridium.s__Clostridium_symbiosum	7.8667149186
PWY-5941: glycogen degradation II	720.2021151942
PWY-5941: glycogen degradation II|unclassified	75.7335453984
PWY-5941: glycogen degradation II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	39.3063753681
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_obeum	39.2310635969
PWY-5941: glycogen degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	36.6832943656
PWY-5941: glycogen degradation II|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	32.4774860605
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_wexlerae	29.8474817727
PWY-5941: glycogen degradation II|g__Eubacterium.s__Eubacterium_eligens	29.7683678497
PWY-5941: glycogen degradation II|g__Roseburia.s__Roseburia_faecis	15.0651371452
PWY-5941: glycogen degradation II|g__Eubacterium.s__Eubacterium_hallii	11.5043959402
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_sp	8.5039525039
PWY-5941: glycogen degradation II|g__Hungatella.s__Hungatella_hathewayi	7.8093736015
PWY-5941: glycogen degradation II|g__Blautia.s__Ruminococcus_torques	3.5337377680
PWY-5030: L-histidine degradation III	718.8425547844
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_vulgatus	467.7218203472
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_uniformis	100.1450526693
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_ovatus	62.1396585275
PWY-5030: L-histidine degradation III|unclassified	58.0796926964
HISDEG-PWY: L-histidine degradation I	698.4184103949
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_vulgatus	452.8726220041
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	88.6893341998
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	60.2030863153
HISDEG-PWY: L-histidine degradation I|g__Lachnoclostridium.s__Clostridium_symbiosum	24.1468685522
HISDEG-PWY: L-histidine degradation I|unclassified	20.8920763455
HISDEG-PWY: L-histidine degradation I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	9.4268688972
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	696.8129362859
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	103.0055604199
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	68.7532179409
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|unclassified	36.6855856348
PWY-6901: superpathway of glucose and xylose degradation	680.7651927504
PWY-6901: superpathway of glucose and xylose degradation|unclassified	34.6171951093
PWY-7111: pyruvate fermentation to isobutanol (engineered)	675.0020430859
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	223.3697842780
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	38.2419284696
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_clostridioforme	33.5813805052
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_wexlerae	27.2696117218
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_eligens	23.0622543732
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	20.0543045021
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	15.4415342135
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Hungatella.s__Hungatella_hathewayi	12.6617306613
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_symbiosum	11.7647651324
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_faecis	7.8423372136
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_obeum	6.7457513993
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parasutterella.s__Parasutterella_excrementihominis	4.3027265956
PENTOSE-P-PWY: pentose phosphate pathway	666.5780523346
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	70.9891140386
PENTOSE-P-PWY: pentose phosphate pathway|g__Lachnoclostridium.s__Clostridium_clostridioforme	25.3833476911
PENTOSE-P-PWY: pentose phosphate pathway|g__Hungatella.s__Hungatella_hathewayi	13.7308565475
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	651.0373180587
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	82.9232987832
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lachnoclostridium.s__Clostridium_clostridioforme	68.8292139200
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Ruminococcus_torques	60.0192587928
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	34.8855961073
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_wexlerae	25.2754018401
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_eligens	23.3131708316
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Hungatella.s__Hungatella_hathewayi	19.2124563617
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lachnoclostridium.s__Clostridium_symbiosum	16.2246790087
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Roseburia.s__Roseburia_faecis	11.2118236960
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eisenbergiella.s__Eisenbergiella_massiliensis	6.6620476324
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_hallii	5.8768970573
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_obeum	1.0505394599
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	637.5637847938
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	175.7301967774
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Ruminococcus_torques	43.4074384763
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	40.5855249182
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnoclostridium.s__Clostridium_clostridioforme	32.9452945295
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_wexlerae	30.3641801103
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Eubacterium.s__Eubacterium_eligens	21.8124482011
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	13.6809169920
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Hungatella.s__Hungatella_hathewayi	8.4734953715
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Gemmiger.s__Gemmiger_formicilis	8.0517339348
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	623.7912296070
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	191.4558142992
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Ruminococcus_torques	47.0780284329
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	39.0984020272
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnoclostridium.s__Clostridium_clostridioforme	28.6516824593
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_wexlerae	23.1534908326
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eubacterium.s__Eubacterium_eligens	21.4309495410
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	16.7590926416
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Hungatella.s__Hungatella_hathewayi	10.4663991852
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Roseburia.s__Roseburia_faecis	9.6907197796
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Gemmiger.s__Gemmiger_formicilis	7.7441315911
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_obeum	1.8306647724
PWY-6270: isoprene biosynthesis I	618.2418292110
PWY-6270: isoprene biosynthesis I|unclassified	83.7203363316
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	47.9228563271
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Ruminococcus_torques	46.3674036499
PWY-6270: isoprene biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	20.9741017636
CITRULBIO-PWY: L-citrulline biosynthesis	609.4686548296
CITRULBIO-PWY: L-citrulline biosynthesis|unclassified	25.6996556118
PWY-7560: methylerythritol phosphate pathway II	590.1368422397
PWY-7560: methylerythritol phosphate pathway II|unclassified	81.7364716627
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Ruminococcus_torques	47.0417751217
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_ovatus	46.1982464072
PWY-7560: methylerythritol phosphate pathway II|g__Eubacterium.s__Eubacterium_eligens	21.8439001708
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Blautia_obeum	16.4124344779
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	589.4564768790
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	87.9228040231
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Lachnoclostridium.s__Clostridium_clostridioforme	23.9265245935
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	588.0308303315
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	106.9069352078
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	73.7047625130
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_wexlerae	50.5718761636
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|unclassified	46.0333467937
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	23.9023116254
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_obeum	18.5252480243
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_sp	1.2905604793
PWY-6897: thiamine diphosphate salvage II	580.6901285249
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_uniformis	103.5992096856
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_ovatus	64.8517958589
PWY-6897: thiamine diphosphate salvage II|unclassified	23.5695359758
PWY0-1296: purine ribonucleosides degradation	567.5370142578
PWY0-1296: purine ribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	62.7674670993
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	40.7516676298
PWY0-1296: purine ribonucleosides degradation|unclassified	33.2415410714
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_obeum	30.7975837634
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_wexlerae	26.1159974839
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_eligens	25.3917647206
PWY0-1296: purine ribonucleosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	24.7440478271
PWY0-1296: purine ribonucleosides degradation|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	19.1235649560
PWY0-1296: purine ribonucleosides degradation|g__Hungatella.s__Hungatella_hathewayi	16.2686663451
PWY0-1296: purine ribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_symbiosum	10.2652960786
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	564.7569316239
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	114.5123083051
PWY-5484: glycolysis II (from fructose 6-phosphate)	564.6088427143
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	106.3672026242
PWY-4984: urea cycle	558.4679217634
PWY-4984: urea cycle|unclassified	22.0855086285
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	555.7589299268
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_ovatus	90.9285196602
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_uniformis	87.7999634397
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|unclassified	78.7142551261
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	543.3741366186
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Lachnoclostridium.s__Clostridium_clostridioforme	32.6019220617
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	543.2888004334
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	7.1692923895
ANAEROFRUCAT-PWY: homolactic fermentation	540.9340855476
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	99.1563378416
PWY-5659: GDP-mannose biosynthesis	538.4176025213
PWY-5659: GDP-mannose biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	310.0367890094
PWY-5659: GDP-mannose biosynthesis|unclassified	70.0305540683
PWY-5659: GDP-mannose biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	17.9647593118
PWY-5659: GDP-mannose biosynthesis|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	15.5326708354
PWY-5659: GDP-mannose biosynthesis|g__Hungatella.s__Hungatella_hathewayi	14.1730940003
PWY-5659: GDP-mannose biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	5.6578635318
PWY-5659: GDP-mannose biosynthesis|g__Hungatella.s__Hungatella_effluvii	1.8668722950
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	534.1057218861
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|unclassified	46.5193542608
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	528.3343930799
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|unclassified	61.8958637115
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	500.4898606780
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	95.6694309005
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	78.0955724619
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|unclassified	25.0986611493
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	493.1585109367
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	101.1643680147
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	82.9808934392
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|unclassified	82.1853474898
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	488.1753486149
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_uniformis	118.4765533861
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_ovatus	71.4006104218
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|unclassified	23.0012898212
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Blautia_obeum	22.8818077571
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	15.3916808329
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Roseburia.s__Roseburia_faecis	13.8600495099
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Lachnoclostridium.s__Clostridium_symbiosum	8.9454376720
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Eubacterium.s__Eubacterium_hallii	6.8560073411
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Parasutterella.s__Parasutterella_excrementihominis	6.6588391365
PWY-7392: taxadiene biosynthesis (engineered)	485.1895484748
PWY-6317: D-galactose degradation I (Leloir pathway)	468.5094750037
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Ruminococcus_torques	64.4538824152
PWY-6317: D-galactose degradation I (Leloir pathway)|unclassified	32.4199552716
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_eligens	26.4798336500
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_wexlerae	25.1275770338
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	23.2752733081
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Lachnoclostridium.s__Clostridium_clostridioforme	20.4997743453
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_obeum	18.4032552860
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	17.0408942472
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Hungatella.s__Hungatella_hathewayi	9.8167276552
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Roseburia.s__Roseburia_faecis	9.2310131130
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eisenbergiella.s__Eisenbergiella_massiliensis	5.2545839360
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	466.0920694245
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_uniformis	100.4539156421
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_ovatus	68.3291677208
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Roseburia.s__Roseburia_faecis	12.9809906656
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|unclassified	12.6901556309
GLUTORN-PWY: L-ornithine biosynthesis I	439.1408768700
GLUTORN-PWY: L-ornithine biosynthesis I|unclassified	100.8344679644
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Ruminococcus_torques	45.8313145921
GLUTORN-PWY: L-ornithine biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	25.9063246219
GLUTORN-PWY: L-ornithine biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	20.5673680439
GLUTORN-PWY: L-ornithine biosynthesis I|g__Lachnoclostridium.s__Clostridium_clostridioforme	20.3076728968
GLUTORN-PWY: L-ornithine biosynthesis I|g__Blautia.s__Blautia_wexlerae	14.0192438042
GLUTORN-PWY: L-ornithine biosynthesis I|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	13.7374715603
GLUTORN-PWY: L-ornithine biosynthesis I|g__Hungatella.s__Hungatella_hathewayi	9.1684311971
GLUTORN-PWY: L-ornithine biosynthesis I|g__Gemmiger.s__Gemmiger_formicilis	5.5706387731
GLUTORN-PWY: L-ornithine biosynthesis I|g__Lachnoclostridium.s__Clostridium_symbiosum	4.8754058730
PWY-6731: starch degradation III	416.0743759638
PWY-6731: starch degradation III|g__Blautia.s__Blautia_obeum	29.0437391735
PWY-6731: starch degradation III|g__Eubacterium.s__Eubacterium_hallii	6.6073197241
PWY-6731: starch degradation III|g__Blautia.s__Blautia_wexlerae	4.5906547967
PWY-6731: starch degradation III|g__Blautia.s__Ruminococcus_torques	1.2111916091
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	411.8315887247
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|unclassified	36.6537458365
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	411.8315887247
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|unclassified	36.6537458365
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	401.1801805475
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_ovatus	83.7045105178
