# Pathway	30-8B_Abundance
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_vulgatus	194.8175216299
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_ovatus	59.7268378579
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|unclassified	28.2724235723
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	22.2448548045
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_obeum	19.9050817175
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Dialister.s__Dialister_invisus	18.9903021702
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_wexlerae	18.9593296894
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	11.3035344610
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Eubacterium.s__Eubacterium_eligens	9.7710557443
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Ruminococcus_torques	8.5758333804
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Gemmiger.s__Gemmiger_formicilis	7.5941405526
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	792.7358026856
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	248.4050436229
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	178.6603139308
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	67.8421377552
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|unclassified	40.7129245036
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Dorea.s__Dorea_longicatena	28.7256962289
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Blautia.s__Blautia_wexlerae	28.3495113939
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Blautia.s__Ruminococcus_torques	22.3424989536
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	15.0728562977
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Dialister.s__Dialister_invisus	14.4161992417
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	12.7037467257
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Alistipes.s__Alistipes_finegoldii	10.6136815975
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Blautia.s__Blautia_sp	9.8391568080
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	9.1731334219
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Blautia.s__Blautia_obeum	5.5277595333
PWY-6703: preQ0 biosynthesis	785.7862972286
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	280.6348348365
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	238.0905036214
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	91.1712175805
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	26.4246980931
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_eligens	22.6663812566
PWY-6703: preQ0 biosynthesis|g__Dialister.s__Dialister_invisus	20.0936653693
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Blautia_sp	16.4011072076
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_hallii	12.7623270616
PWY-6703: preQ0 biosynthesis|unclassified	12.1775604518
PWY-6703: preQ0 biosynthesis|g__Parabacteroides.s__Parabacteroides_merdae	7.3186909335
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	783.2871524679
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	776.3305393991
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	316.4993634164
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	124.7093799214
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Ruminococcus_torques	26.6614578443
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified	9.4240333093
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_obeum	6.1138094952
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_wexlerae	1.5290822861
PWY-5484: glycolysis II (from fructose 6-phosphate)	767.1716005891
PWY-6270: isoprene biosynthesis I	766.3377174124
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	72.1613402984
PWY-6270: isoprene biosynthesis I|g__Dorea.s__Dorea_longicatena	32.4229048217
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	21.1519915215
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Blautia_wexlerae	14.7574447193
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Ruminococcus_torques	14.3434102570
PWY-6270: isoprene biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	14.2780697315
PWY-6270: isoprene biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	11.9249356742
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	762.9646204881
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	300.6233601888
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	86.7545510556
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	27.3058871732
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	760.0699960860
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	289.2505066353
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	258.9553076270
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	29.5845677003
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Dialister.s__Dialister_invisus	26.0568170431
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	756.2394951141
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	302.3579555810
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	67.2338612767
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|unclassified	17.2743413946
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	754.8469482254
PWY-7560: methylerythritol phosphate pathway II	749.8386988667
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_ovatus	71.3987801181
PWY-7560: methylerythritol phosphate pathway II|g__Dorea.s__Dorea_longicatena	32.8721354607
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Ruminococcus_torques	26.3870488096
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	22.0282576483
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Blautia_obeum	20.0957170201
PWY-7560: methylerythritol phosphate pathway II|g__Eubacterium.s__Eubacterium_eligens	13.5364315826
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Blautia_wexlerae	13.4333639020
PWY-7560: methylerythritol phosphate pathway II|g__Anaerostipes.s__Anaerostipes_hadrus	12.5725277321
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	743.2454272096
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_vulgatus	275.9185021266
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	23.0252123897
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	22.8595094950
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Blautia.s__Blautia_wexlerae	22.1562339957
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified	15.6022269081
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Eubacterium.s__Eubacterium_eligens	13.6123994255
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Blautia.s__Blautia_obeum	7.9614254590
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	742.7628113394
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	280.6131923677
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	251.8305350525
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	65.3795092572
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	24.8403513256
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	732.4480271442
PWY-6629: superpathway of L-tryptophan biosynthesis	716.7397366934
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Ruminococcus_torques	31.4586356206
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_wexlerae	18.9225118288
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_sp	18.1771713411
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Eubacterium.s__Eubacterium_eligens	16.1987670681
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	11.0286428521
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	696.1864093200
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	287.4617502998
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	69.9718431057
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_wexlerae	40.1041492063
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	26.5562877254
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	19.0766340495
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_sp	16.0289418898
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|unclassified	9.0490397366
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_obeum	8.1669526962
PWY-6897: thiamine diphosphate salvage II	686.2437410182
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_uniformis	302.9561810564
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_ovatus	65.4315211332
PWY-6897: thiamine diphosphate salvage II|unclassified	23.6693460704
PWY-6897: thiamine diphosphate salvage II|g__Dialister.s__Dialister_invisus	17.7756540699
HISDEG-PWY: L-histidine degradation I	674.0561262157
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	292.4591275565
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_vulgatus	222.6851584132
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	78.3796683378
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	25.8394335880
HISDEG-PWY: L-histidine degradation I|unclassified	20.0251938653
HISDEG-PWY: L-histidine degradation I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	9.4560647574
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	663.1584103277
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_uniformis	334.8910724760
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_ovatus	66.0843225149
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Blautia_obeum	52.1280108847
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Dorea.s__Dorea_longicatena	37.8723960804
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Blautia_wexlerae	26.1689607944
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|unclassified	21.5611160959
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Dialister.s__Dialister_invisus	18.6611860178
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Anaerostipes.s__Anaerostipes_hadrus	9.6748763583
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	3.9192209120
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Asaccharobacter.s__Asaccharobacter_celatus	2.0830622927
PWY-3001: superpathway of L-isoleucine biosynthesis I	652.1827452263
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	58.2035422695
PWY-6902: chitin degradation II (Vibrio)	635.4798322547
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_uniformis	414.2522467953
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_vulgatus	130.9287384037
PWY-6902: chitin degradation II (Vibrio)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	62.6052397814
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	630.1692429625
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	392.0667276890
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	70.4662744449
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	28.9132820698
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Parasutterella.s__Parasutterella_excrementihominis	7.5342121313
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	630.1692429625
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	392.0667276890
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	70.4662744449
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	28.9132820698
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Parasutterella.s__Parasutterella_excrementihominis	7.5342121313
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	627.5602631571
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_uniformis	325.9302418513
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_ovatus	61.9919165402
TRPSYN-PWY: L-tryptophan biosynthesis	622.1235222966
TRPSYN-PWY: L-tryptophan biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	150.9579714318
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_wexlerae	35.8276976039
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Ruminococcus_torques	29.2831910434
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_sp	20.3391046716
TRPSYN-PWY: L-tryptophan biosynthesis|g__Eubacterium.s__Eubacterium_eligens	17.7651152594
TRPSYN-PWY: L-tryptophan biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	10.9568355803
ANAEROFRUCAT-PWY: homolactic fermentation	618.8918266040
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	611.2765833495
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|unclassified	36.6391703932
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	611.2765833495
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|unclassified	36.6391703932
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	606.2346287780
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Bacteroides.s__Bacteroides_uniformis	276.5038555997
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Dorea.s__Dorea_longicatena	35.0108599004
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_wexlerae	21.0592303970
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Blautia_obeum	18.9730961730
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|g__Blautia.s__Ruminococcus_torques	15.0591342592
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I|unclassified	7.0003111623
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	601.1562148929
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|g__Bacteroides.s__Bacteroides_vulgatus	254.6526604924
PWY0-1296: purine ribonucleosides degradation	600.9323668664
PWY0-1296: purine ribonucleosides degradation|g__Dorea.s__Dorea_longicatena	46.6968490667
PWY0-1296: purine ribonucleosides degradation|unclassified	41.2530295934
PWY0-1296: purine ribonucleosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	33.3840384321
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_obeum	27.5940005237
PWY0-1296: purine ribonucleosides degradation|g__Gemmiger.s__Gemmiger_formicilis	22.6446001286
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_wexlerae	17.9829964197
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_eligens	14.3812511866
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_sp	13.8304694447
PWY0-1296: purine ribonucleosides degradation|g__Roseburia.s__Roseburia_faecis	13.2349485513
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	11.5855641821
PWY0-1296: purine ribonucleosides degradation|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	6.7852583287
PWY0-1296: purine ribonucleosides degradation|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	5.5274799415
CALVIN-PWY: Calvin-Benson-Bassham cycle	600.4939555853
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Blautia_wexlerae	41.7244886315
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Blautia_sp	20.4174122631
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Ruminococcus_torques	14.1898068621
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Anaerostipes.s__Anaerostipes_hadrus	13.2874997882
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Eubacterium.s__Eubacterium_eligens	12.9770523527
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Roseburia.s__Roseburia_faecis	11.6788567283
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	599.4737557662
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	303.2481870960
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	69.9583214013
PWY-5030: L-histidine degradation III	597.5018179206
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_uniformis	322.6964052471
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_vulgatus	221.4836369352
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_ovatus	89.6950467791
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	30.2670072621
PWY-5030: L-histidine degradation III|unclassified	17.9933612871
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	589.9311016077
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	10.9861188409
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	585.6366521830
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	81.0553270048
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	50.4454320558
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_wexlerae	41.0033112087
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Dorea.s__Dorea_longicatena	29.1637825663
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Gemmiger.s__Gemmiger_formicilis	29.0740836315
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Ruminococcus_torques	23.6280094313
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Eubacterium.s__Eubacterium_eligens	13.6868613756
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	578.9022092850
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified	47.9439296575
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	562.4604807741
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	75.9591870836
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	48.9144191184
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_wexlerae	42.8401116183
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Dorea.s__Dorea_longicatena	29.8969255571
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Ruminococcus_torques	28.7850929236
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Gemmiger.s__Gemmiger_formicilis	24.4820933818
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eubacterium.s__Eubacterium_eligens	18.9866355220
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_sp	17.4251117178
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Anaerostipes.s__Anaerostipes_hadrus	4.9367008500
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	562.0051454735
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_uniformis	270.3463667020
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_ovatus	76.6001786564
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_thetaiotaomicron	36.4757603070
PWY-6731: starch degradation III	561.8080044798
PWY-6731: starch degradation III|g__Blautia.s__Blautia_wexlerae	27.1860940226
PWY-6731: starch degradation III|g__Blautia.s__Blautia_obeum	26.4342408577
PWY-6731: starch degradation III|g__Blautia.s__Blautia_sp	25.7001017393
PWY-6731: starch degradation III|g__Eubacterium.s__Eubacterium_hallii	15.3917198885
PWY-6731: starch degradation III|g__Blautia.s__Ruminococcus_torques	13.4412367349
PWY-6731: starch degradation III|unclassified	6.7864772238
PWY-7111: pyruvate fermentation to isobutanol (engineered)	552.6481286163
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	77.9549809887
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Dorea.s__Dorea_longicatena	40.3566046069
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_wexlerae	25.5436753132
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	24.4041532452
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_eligens	14.6459647986
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_hallii	8.9446004340
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_faecis	6.5967222733
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	4.3370858024
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_obeum	1.5109311070
PWY-7208: superpathway of pyrimidine nucleobases salvage	546.8848596028
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Dialister.s__Dialister_invisus	13.9109344458
PWY-7392: taxadiene biosynthesis (engineered)	523.8671579342
PWY-6317: D-galactose degradation I (Leloir pathway)	518.1577548605
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Dorea.s__Dorea_longicatena	30.8856377512
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_obeum	29.9981411073
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_wexlerae	28.8451302342
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Ruminococcus_torques	28.3646612033
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	23.5071068309
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_sp	20.9091723247
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_eligens	17.3338835159
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Anaerostipes.s__Anaerostipes_hadrus	16.3305933353
PWY-6317: D-galactose degradation I (Leloir pathway)|unclassified	11.8558580040
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Roseburia.s__Roseburia_faecis	8.4245078572
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	516.4546532557
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	266.8600433737
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	79.0949959867
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	39.3912695887
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	485.5250611188
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	221.0365585271
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	93.3966109459
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	10.8892536412
PWY-5659: GDP-mannose biosynthesis	468.3134744532
PWY-5659: GDP-mannose biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	131.1738328745
