# Pathway	36-40-1B_Abundance
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	142.7096751183
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Blautia.s__Ruminococcus_torques	92.9345882563
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Dialister.s__Dialister_invisus	72.1074632490
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Blautia.s__Blautia_sp	60.6893865473
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	20.8653302641
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Eubacterium.s__Eubacterium_hallii	15.8291221643
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Erysipelatoclostridium.s__Clostridium_innocuum	9.7196724155
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Coprococcus.s__Coprococcus_catus	9.0709825827
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	7.5473363527
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Streptococcus.s__Streptococcus_vestibularis	2.6778641018
PWY-5973: cis-vaccenate biosynthesis	2866.6313631835
PWY-5973: cis-vaccenate biosynthesis|unclassified	470.8988971032
PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	399.8104870192
PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	143.7017907266
PWY-5973: cis-vaccenate biosynthesis|g__Blautia.s__Ruminococcus_torques	27.8558792141
PWY-5667: CDP-diacylglycerol biosynthesis I	2864.7281205183
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	708.3047695736
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	367.5587623134
PWY-5667: CDP-diacylglycerol biosynthesis I|unclassified	293.7995599411
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	156.7388648905
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Blautia.s__Blautia_obeum	149.3235474545
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Blautia.s__Blautia_wexlerae	149.1310225989
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Dialister.s__Dialister_invisus	103.0609576722
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Blautia.s__Ruminococcus_torques	71.6210892934
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Blautia.s__Blautia_sp	58.8571043536
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	25.4031070649
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Lachnoclostridium.s__Clostridium_clostridioforme	21.1800364384
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Hungatella.s__Hungatella_hathewayi	11.0132635984
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	10.5678643206
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.8101611344
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	9.3705883082
PWY0-1319: CDP-diacylglycerol biosynthesis II	2864.7281205183
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	708.3047695736
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	367.5587623134
PWY0-1319: CDP-diacylglycerol biosynthesis II|unclassified	293.7995599411
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	156.7388648905
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Blautia.s__Blautia_obeum	149.3235474545
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Blautia.s__Blautia_wexlerae	149.1310225989
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Dialister.s__Dialister_invisus	103.0609576722
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Blautia.s__Ruminococcus_torques	71.6210892934
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Blautia.s__Blautia_sp	58.8571043536
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Eubacterium.s__Eubacterium_eligens	25.4031070649
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Lachnoclostridium.s__Clostridium_clostridioforme	21.1800364384
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Hungatella.s__Hungatella_hathewayi	11.0132635984
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	10.5678643206
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.8101611344
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus	9.3705883082
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	2828.1035223426
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	1007.8604534334
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	395.8896210599
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified	143.6128760460
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	18.4514110268
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bilophila.s__Bilophila_wadsworthia	10.0025008241
PWY-7977: L-methionine biosynthesis IV	2822.1950767051
PWY-7977: L-methionine biosynthesis IV|g__Bacteroides.s__Bacteroides_vulgatus	799.4729391008
PWY-7977: L-methionine biosynthesis IV|g__Bacteroides.s__Bacteroides_ovatus	371.7977817141
PWY-7977: L-methionine biosynthesis IV|unclassified	281.7121733854
PWY-7977: L-methionine biosynthesis IV|g__Bacteroides.s__Bacteroides_uniformis	172.1752462016
PWY-7977: L-methionine biosynthesis IV|g__Blautia.s__Ruminococcus_torques	39.3422193960
PWY-7977: L-methionine biosynthesis IV|g__Eubacterium.s__Eubacterium_eligens	25.0001453051
PWY-7977: L-methionine biosynthesis IV|g__Parabacteroides.s__Parabacteroides_merdae	14.1004039423
PWY-7977: L-methionine biosynthesis IV|g__Anaerostipes.s__Anaerostipes_hadrus	11.4223546493
PWY-5097: L-lysine biosynthesis VI	2794.8376926236
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_vulgatus	825.7222546654
PWY-5097: L-lysine biosynthesis VI|unclassified	434.1688614877
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_ovatus	328.6641744583
PWY-5097: L-lysine biosynthesis VI|g__Blautia.s__Blautia_obeum	232.4627539883
PWY-5097: L-lysine biosynthesis VI|g__Blautia.s__Blautia_wexlerae	215.7210426209
PWY-5097: L-lysine biosynthesis VI|g__Bacteroides.s__Bacteroides_uniformis	156.2123475390
PWY-5097: L-lysine biosynthesis VI|g__Dialister.s__Dialister_invisus	91.7160593027
PWY-5097: L-lysine biosynthesis VI|g__Blautia.s__Ruminococcus_torques	67.3139973282
PWY-5097: L-lysine biosynthesis VI|g__Lachnoclostridium.s__Clostridium_clostridioforme	49.4815753666
PWY-5097: L-lysine biosynthesis VI|g__Eubacterium.s__Eubacterium_eligens	26.1249109786
PWY-5097: L-lysine biosynthesis VI|g__Eubacterium.s__Eubacterium_hallii	23.3452391554
PWY-5097: L-lysine biosynthesis VI|g__Gemmiger.s__Gemmiger_formicilis	18.6013389512
PWY-5097: L-lysine biosynthesis VI|g__Hungatella.s__Hungatella_hathewayi	17.5256085355
PWY-5097: L-lysine biosynthesis VI|g__Anaerostipes.s__Anaerostipes_hadrus	12.8795258674
PWY-5097: L-lysine biosynthesis VI|g__Bilophila.s__Bilophila_wadsworthia	12.7168316520
PWY-5097: L-lysine biosynthesis VI|g__Parabacteroides.s__Parabacteroides_merdae	12.5026005282
PWY-5097: L-lysine biosynthesis VI|g__Asaccharobacter.s__Asaccharobacter_celatus	6.9780557992
PWY-6124: inosine-5'-phosphate biosynthesis II	2791.0592006161
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	811.5373389822
PWY-6124: inosine-5'-phosphate biosynthesis II|unclassified	468.4069699718
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	367.4954216873
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Blautia.s__Blautia_wexlerae	327.2836925364
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	142.4036032228
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Blautia.s__Ruminococcus_torques	93.6729027147
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Dialister.s__Dialister_invisus	70.1396855927
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Blautia.s__Blautia_sp	69.9292522404
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	24.4235915456
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	21.3697751483
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Eubacterium.s__Eubacterium_hallii	13.6685320675
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Erysipelatoclostridium.s__Clostridium_innocuum	8.9507774731
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Coprococcus.s__Coprococcus_catus	8.8720139299
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	7.0418062622
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_vestibularis	2.6335309897
PWY-7199: pyrimidine deoxyribonucleosides salvage	2720.3315798306
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_vulgatus	823.7016470799
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_ovatus	385.2331927376
PWY-7199: pyrimidine deoxyribonucleosides salvage|unclassified	359.4658392897
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_uniformis	174.4038439712
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	114.9253503974
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Blautia.s__Ruminococcus_torques	93.2721023898
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Blautia.s__Blautia_sp	79.1916555386
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	70.8753121695
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Oscillibacter.s__Oscillibacter_sp_57_20	9.4011206026
PWY-5103: L-isoleucine biosynthesis III	2705.4461143639
PWY-5103: L-isoleucine biosynthesis III|g__Bacteroides.s__Bacteroides_ovatus	443.5426072315
PWY-5103: L-isoleucine biosynthesis III|unclassified	418.9233481462
PWY-5103: L-isoleucine biosynthesis III|g__Bacteroides.s__Bacteroides_uniformis	157.0784302911
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Ruminococcus_torques	127.7528788211
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Blautia_wexlerae	126.0927000972
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Blautia_sp	73.3394777497
PWY-5103: L-isoleucine biosynthesis III|g__Eubacterium.s__Eubacterium_hallii	41.3216160171
PWY-5103: L-isoleucine biosynthesis III|g__Ruminococcus.s__Ruminococcus_bicirculans	40.6684423840
PWY-5103: L-isoleucine biosynthesis III|g__Blautia.s__Blautia_obeum	24.9761440300
PWY-5103: L-isoleucine biosynthesis III|g__Gemmiger.s__Gemmiger_formicilis	21.1533698591
PWY-5103: L-isoleucine biosynthesis III|g__Eubacterium.s__Eubacterium_eligens	19.0145376968
PWY-5103: L-isoleucine biosynthesis III|g__Eggerthella.s__Eggerthella_lenta	12.9149075150
PWY-5103: L-isoleucine biosynthesis III|g__Parabacteroides.s__Parabacteroides_merdae	12.7440179136
PWY-5103: L-isoleucine biosynthesis III|g__Anaerostipes.s__Anaerostipes_hadrus	9.7092340756
PWY-5103: L-isoleucine biosynthesis III|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	7.4368127432
PWY-5103: L-isoleucine biosynthesis III|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	5.9195027776
PWY-5103: L-isoleucine biosynthesis III|g__Asaccharobacter.s__Asaccharobacter_celatus	5.8889987988
PWY-5103: L-isoleucine biosynthesis III|g__Streptococcus.s__Streptococcus_vestibularis	1.8535593517
THRESYN-PWY: superpathway of L-threonine biosynthesis	2678.0823936117
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	444.8550420679
THRESYN-PWY: superpathway of L-threonine biosynthesis|unclassified	232.2385623634
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Blautia.s__Blautia_obeum	164.5235702342
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Blautia.s__Ruminococcus_torques	116.8718405304
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	101.5669409232
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Dialister.s__Dialister_invisus	80.7198712843
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Eubacterium.s__Eubacterium_hallii	17.7689994231
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	11.2265846830
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Streptococcus.s__Streptococcus_thermophilus	10.4623895943
PWY-7663: gondoate biosynthesis (anaerobic)	2669.9703348792
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	435.9045984464
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_ovatus	405.6362034160
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_vulgatus	304.0400899739
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_uniformis	146.2436576657
CALVIN-PWY: Calvin-Benson-Bassham cycle	2663.9119700830
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Blautia_wexlerae	325.4792062866
CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified	276.5374678696
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Ruminococcus_torques	101.5915842438
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lachnoclostridium.s__Clostridium_clostridioforme	94.0889602491
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Blautia.s__Blautia_sp	66.0077399825
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Hungatella.s__Hungatella_hathewayi	34.9791476163
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Eubacterium.s__Eubacterium_eligens	27.0535293681
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Anaerostipes.s__Anaerostipes_hadrus	10.9609765850
CALVIN-PWY: Calvin-Benson-Bassham cycle|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	4.5779252978
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	2595.6061240602
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	1084.4860124147
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	406.3647799971
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified	123.3212813491
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Dialister.s__Dialister_invisus	102.1643507032
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	16.2022849612
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	10.1588471016
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bilophila.s__Bilophila_wadsworthia	8.8042818821
PWY-2942: L-lysine biosynthesis III	2595.3808421048
PWY-2942: L-lysine biosynthesis III|unclassified	360.4460818018
PWY-2942: L-lysine biosynthesis III|g__Bacteroides.s__Bacteroides_uniformis	180.0420880546
PWY-2942: L-lysine biosynthesis III|g__Dialister.s__Dialister_invisus	90.2631571390
PWY-2942: L-lysine biosynthesis III|g__Blautia.s__Ruminococcus_torques	54.9551490782
PWY-2942: L-lysine biosynthesis III|g__Lachnoclostridium.s__Clostridium_clostridioforme	44.5843336889
PWY-2942: L-lysine biosynthesis III|g__Eubacterium.s__Eubacterium_hallii	23.0869654533
PWY-2942: L-lysine biosynthesis III|g__Hungatella.s__Hungatella_hathewayi	16.9066051964
PWY-2942: L-lysine biosynthesis III|g__Parabacteroides.s__Parabacteroides_merdae	14.6811276749
PWY-2942: L-lysine biosynthesis III|g__Eggerthella.s__Eggerthella_lenta	11.7482287612
PWY-2942: L-lysine biosynthesis III|g__Asaccharobacter.s__Asaccharobacter_celatus	6.7644276832
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	2564.6013357775
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	678.7814053284
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|unclassified	586.2017031095
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	298.2909866242
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Blautia.s__Blautia_wexlerae	252.9712441179
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	147.8606062483
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Blautia.s__Blautia_obeum	144.3703398999
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Blautia.s__Ruminococcus_torques	91.8173656242
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Dialister.s__Dialister_invisus	88.6404624017
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Eubacterium.s__Eubacterium_hallii	40.1089186079
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Blautia.s__Blautia_sp	33.3561312977
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	22.6647740796
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Lachnoclostridium.s__Clostridium_clostridioforme	22.3878738807
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	19.7856101303
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Hungatella.s__Hungatella_hathewayi	15.0472490841
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Coprococcus.s__Coprococcus_catus	14.3577100393
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus	9.2591679741
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	7.2580387205
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Asaccharobacter.s__Asaccharobacter_celatus	5.8252172501
PWY-5941: glycogen degradation II	2561.2217427864
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_obeum	419.2072026380
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_wexlerae	332.9079965974
PWY-5941: glycogen degradation II|unclassified	242.8201583396
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_sp	119.3583768178
PWY-5941: glycogen degradation II|g__Blautia.s__Ruminococcus_torques	88.7678679981
PWY-5941: glycogen degradation II|g__Eubacterium.s__Eubacterium_hallii	76.2933052724
PWY-5941: glycogen degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	60.6080368607
PWY-5941: glycogen degradation II|g__Eubacterium.s__Eubacterium_eligens	34.1509087170
PWY-5941: glycogen degradation II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	27.9857727309
PWY-5941: glycogen degradation II|g__Anaerostipes.s__Anaerostipes_hadrus	23.2545567819
PWY-5941: glycogen degradation II|g__Coprococcus.s__Coprococcus_catus	11.4455033230
PWY-5941: glycogen degradation II|g__Streptococcus.s__Streptococcus_thermophilus	9.5437553508
PWY-5941: glycogen degradation II|g__Erysipelatoclostridium.s__Clostridium_innocuum	8.0024924230
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_sp_CAG_52	5.9757100177
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	2548.5583887839
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|unclassified	178.1631254494
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	2533.6164017287
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Bacteroides.s__Bacteroides_vulgatus	892.2766640367
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Bacteroides.s__Bacteroides_ovatus	358.5406788371
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|unclassified	321.0267057184
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Bacteroides.s__Bacteroides_uniformis	138.0335083157
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Blautia.s__Ruminococcus_torques	132.4607644792
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Eubacterium.s__Eubacterium_hallii	39.3881134365
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Ruminococcus.s__Ruminococcus_bicirculans	35.6570149341
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Lachnoclostridium.s__Clostridium_clostridioforme	24.6459815989
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Anaerostipes.s__Anaerostipes_hadrus	13.8430604831
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)|g__Hungatella.s__Hungatella_hathewayi	8.6218339066
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	2451.9780068962
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Bacteroides.s__Bacteroides_vulgatus	657.7213417157
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Bacteroides.s__Bacteroides_ovatus	293.8186017260
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Blautia.s__Blautia_obeum	174.7703145708
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|unclassified	167.9061684580
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Bacteroides.s__Bacteroides_uniformis	163.6553915623
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Blautia.s__Blautia_wexlerae	111.6620946448
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Dialister.s__Dialister_invisus	86.4987293734
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Blautia.s__Ruminococcus_torques	82.8340253744
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Ruminococcus.s__Ruminococcus_bicirculans	46.7219912574
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Eubacterium.s__Eubacterium_eligens	19.2473674882
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Lachnoclostridium.s__Clostridium_clostridioforme	18.3487257841
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Gemmiger.s__Gemmiger_formicilis	13.8987365677
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Eggerthella.s__Eggerthella_lenta	12.9935534042
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	11.1084498512
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	6.5473826897
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Hungatella.s__Hungatella_hathewayi	4.5097748246
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	2423.3809319969
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Bacteroides.s__Bacteroides_vulgatus	952.6324564003
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|unclassified	180.0957466202
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Blautia.s__Blautia_obeum	146.1485910204
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Blautia.s__Blautia_wexlerae	144.9814138488
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	23.8116895377
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Lachnoclostridium.s__Clostridium_clostridioforme	18.6833748258
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Eubacterium.s__Eubacterium_eligens	17.0203811945
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	2397.8316559472
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|unclassified	335.8720023908
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Blautia.s__Blautia_obeum	199.8448378075
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	158.5840393907
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Dialister.s__Dialister_invisus	86.9828319911
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Blautia.s__Ruminococcus_torques	77.6344364170
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Lachnoclostridium.s__Clostridium_clostridioforme	41.6807113720
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Eubacterium.s__Eubacterium_hallii	20.0520450005
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Hungatella.s__Hungatella_hathewayi	10.2747250899
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Asaccharobacter.s__Asaccharobacter_celatus	6.2147555054
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	2387.8320799363
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	1049.0549526046
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	377.1771183590
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|unclassified	100.5050942269
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	2386.0820701469
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_vulgatus	666.5096253978
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|unclassified	431.2640500520
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_ovatus	294.9488558409
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Blautia_obeum	183.7288680652
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_uniformis	152.8281684485
