# Pathway	42-51-1B_Abundance
PWY-6703: preQ0 biosynthesis	1484.7875644247
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	968.9468662845
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	185.6915014159
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	177.6468865772
PWY-6703: preQ0 biosynthesis|unclassified	73.4243582916
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_eligens	46.4721122410
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	1468.5342441191
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	870.5428352843
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	146.1954415739
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	123.0281121608
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|unclassified	8.1408329922
PWY-6629: superpathway of L-tryptophan biosynthesis	1437.0059375307
PWY-6629: superpathway of L-tryptophan biosynthesis|unclassified	118.9568617614
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Ruminococcus_torques	69.8772205788
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Eubacterium.s__Eubacterium_eligens	41.5840465557
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	39.7728169339
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_wexlerae	30.2439003292
PWY-6629: superpathway of L-tryptophan biosynthesis|g__Blautia.s__Blautia_obeum	24.7916647545
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	1429.7465539129
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|unclassified	185.3128813092
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	156.5266155213
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Lachnoclostridium.s__Clostridium_clostridioforme	44.1272986357
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Hungatella.s__Hungatella_hathewayi	26.1321082117
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Blautia.s__Blautia_obeum	14.7751045957
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	1425.1161278188
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|g__Bacteroides.s__Bacteroides_vulgatus	886.3546204849
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	1418.4031945737
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_vulgatus	729.3392423551
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|unclassified	156.4923026045
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_uniformis	132.6633304615
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_ovatus	97.5353863446
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	35.4432786111
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	29.0144930079
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Eubacterium.s__Eubacterium_eligens	26.2364046431
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Blautia_wexlerae	23.8346552561
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Ruminococcus_torques	21.5344402705
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Roseburia.s__Roseburia_faecis	20.3284503006
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Hungatella.s__Hungatella_hathewayi	18.0292050212
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Blautia_obeum	17.7700640167
COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Sellimonas.s__Sellimonas_intestinalis	7.5743421701
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	1418.4031945737
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_vulgatus	729.3392423551
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|unclassified	151.2624383133
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_uniformis	127.5076495082
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Bacteroides.s__Bacteroides_ovatus	97.5353863446
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Eubacterium.s__Eubacterium_eligens	26.2364046431
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Ruminococcus_torques	21.5344402705
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	19.0742962954
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Roseburia.s__Roseburia_faecis	18.9093536569
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_wexlerae	18.3463655283
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Blautia.s__Blautia_obeum	17.7700640167
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Hungatella.s__Hungatella_hathewayi	13.2323007756
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.9532895143
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	1415.1287421041
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified	170.9735782043
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_clostridioforme	140.4346963369
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Ruminococcus_torques	99.5271726795
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_wexlerae	71.0739955976
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	58.2494947421
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Hungatella.s__Hungatella_hathewayi	53.7568009537
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_eligens	48.5559557014
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_symbiosum	28.4431408730
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Roseburia.s__Roseburia_faecis	16.9383445799
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Erysipelatoclostridium.s__Clostridium_innocuum	9.2567969981
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eubacterium.s__Eubacterium_hallii	6.5851928966
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_aldenense	4.0724952942
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Hungatella.s__Hungatella_effluvii	2.7020142044
PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_obeum	2.3566674400
RHAMCAT-PWY: L-rhamnose degradation I	1360.3529799892
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_vulgatus	899.4270569916
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_ovatus	206.9512526973
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	77.9834944927
RHAMCAT-PWY: L-rhamnose degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	56.9885681166
RHAMCAT-PWY: L-rhamnose degradation I|g__Eubacterium.s__Eubacterium_eligens	52.5519743342
RHAMCAT-PWY: L-rhamnose degradation I|g__Hungatella.s__Hungatella_hathewayi	16.6839167165
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	1343.3499789903
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	974.3839558462
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	164.7720505252
PWY-5941: glycogen degradation II	1317.8569593424
PWY-5941: glycogen degradation II|unclassified	111.1810123438
PWY-5941: glycogen degradation II|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	70.2286130460
PWY-5941: glycogen degradation II|g__Lachnoclostridium.s__Clostridium_clostridioforme	66.4419468868
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_obeum	65.9082828802
PWY-5941: glycogen degradation II|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	65.0064010969
PWY-5941: glycogen degradation II|g__Eubacterium.s__Eubacterium_eligens	56.2736220136
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_wexlerae	53.9864820580
PWY-5941: glycogen degradation II|g__Roseburia.s__Roseburia_faecis	28.9861510954
PWY-5941: glycogen degradation II|g__Eubacterium.s__Eubacterium_hallii	19.7641145983
PWY-5941: glycogen degradation II|g__Blautia.s__Blautia_sp	16.2587276048
PWY-5941: glycogen degradation II|g__Hungatella.s__Hungatella_hathewayi	15.2320392477
PWY-5030: L-histidine degradation III	1304.6784064035
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_vulgatus	846.8786254921
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_uniformis	186.2945694512
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_ovatus	105.6174171014
PWY-5030: L-histidine degradation III|unclassified	102.0997869010
HISDEG-PWY: L-histidine degradation I	1304.2556901358
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_vulgatus	852.9941052545
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_uniformis	169.3761508552
HISDEG-PWY: L-histidine degradation I|g__Bacteroides.s__Bacteroides_ovatus	104.9590619404
HISDEG-PWY: L-histidine degradation I|unclassified	58.0331490819
HISDEG-PWY: L-histidine degradation I|g__Lachnoclostridium.s__Clostridium_symbiosum	43.1985383852
HISDEG-PWY: L-histidine degradation I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	17.9455258683
TRPSYN-PWY: L-tryptophan biosynthesis	1257.9365395102
TRPSYN-PWY: L-tryptophan biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	578.1553363174
TRPSYN-PWY: L-tryptophan biosynthesis|unclassified	113.3670202551
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Ruminococcus_torques	58.7734820766
TRPSYN-PWY: L-tryptophan biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	48.9614198529
TRPSYN-PWY: L-tryptophan biosynthesis|g__Eubacterium.s__Eubacterium_eligens	46.5699750961
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_wexlerae	32.9808995537
TRPSYN-PWY: L-tryptophan biosynthesis|g__Blautia.s__Blautia_obeum	18.5851626267
TRPSYN-PWY: L-tryptophan biosynthesis|g__Lachnoclostridium.s__Clostridium_symbiosum	15.0564079573
PWY-3001: superpathway of L-isoleucine biosynthesis I	1228.3494566499
PWY-3001: superpathway of L-isoleucine biosynthesis I|unclassified	203.9285872395
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	1226.6326900110
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	188.1097497858
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	116.6317692508
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|unclassified	70.0905525921
PWY-6901: superpathway of glucose and xylose degradation	1218.7444715322
PWY-6901: superpathway of glucose and xylose degradation|unclassified	68.6715654740
PENTOSE-P-PWY: pentose phosphate pathway	1196.6064565470
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	138.4615428312
PENTOSE-P-PWY: pentose phosphate pathway|g__Lachnoclostridium.s__Clostridium_clostridioforme	48.7327419539
PENTOSE-P-PWY: pentose phosphate pathway|g__Hungatella.s__Hungatella_hathewayi	24.7918158342
PENTOSE-P-PWY: pentose phosphate pathway|g__Eisenbergiella.s__Eisenbergiella_massiliensis	8.8685648971
PWY-7111: pyruvate fermentation to isobutanol (engineered)	1191.5552831551
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	344.4579618021
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Ruminococcus_torques	65.3190418710
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_clostridioforme	55.9004776088
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Eubacterium.s__Eubacterium_eligens	43.8869456726
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_wexlerae	43.7473961639
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	34.8537692154
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Hungatella.s__Hungatella_hathewayi	24.7173252315
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	22.3125229318
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Lachnoclostridium.s__Clostridium_symbiosum	21.8156618654
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Roseburia.s__Roseburia_faecis	13.5003134808
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Blautia.s__Blautia_obeum	10.9947103885
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Parasutterella.s__Parasutterella_excrementihominis	8.8093576996
PWY-7208: superpathway of pyrimidine nucleobases salvage	1163.6485265236
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	29.5875954549
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Parasutterella.s__Parasutterella_excrementihominis	7.5634555948
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	7.4021306603
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	1151.4425203729
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|unclassified	163.7629935369
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lachnoclostridium.s__Clostridium_clostridioforme	118.9143613827
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Ruminococcus_torques	113.9280886383
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	60.0396058930
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_eligens	43.1080592450
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_wexlerae	39.4713623415
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Lachnoclostridium.s__Clostridium_symbiosum	34.0365506077
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Hungatella.s__Hungatella_hathewayi	27.1531445638
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Roseburia.s__Roseburia_faecis	17.7230515722
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eisenbergiella.s__Eisenbergiella_massiliensis	10.6356967978
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Eubacterium.s__Eubacterium_hallii	7.1832221158
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I|g__Blautia.s__Blautia_obeum	1.9040468451
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	1074.5330516764
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified	278.8263610100
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Ruminococcus_torques	81.4970358929
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	60.3230890973
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_wexlerae	58.0910794681
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnoclostridium.s__Clostridium_clostridioforme	56.4193480894
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Eubacterium.s__Eubacterium_eligens	37.0323955278
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	23.4959621936
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Gemmiger.s__Gemmiger_formicilis	13.6360995819
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Hungatella.s__Hungatella_hathewayi	11.9255856674
CITRULBIO-PWY: L-citrulline biosynthesis	1073.8652958947
CITRULBIO-PWY: L-citrulline biosynthesis|unclassified	38.6598873309
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	1055.2358636164
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	197.0601140668
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	119.5061633521
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_wexlerae	83.9257701041
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|unclassified	81.8033466665
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	46.5818990604
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_obeum	26.7665420783
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Blautia_sp	3.2978797142
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I|g__Blautia.s__Ruminococcus_torques	3.0323000540
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	1052.0553855586
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified	290.4863818474
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Ruminococcus_torques	88.1150690410
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	59.1402538288
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnoclostridium.s__Clostridium_clostridioforme	48.0230350947
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_wexlerae	47.1550039404
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eubacterium.s__Eubacterium_eligens	37.4446879709
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	31.8100978371
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Hungatella.s__Hungatella_hathewayi	19.3335509240
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Roseburia.s__Roseburia_faecis	19.1979840758
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Gemmiger.s__Gemmiger_formicilis	13.7759438711
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_obeum	2.5156939544
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	1027.4602595911
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	155.7410133201
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Lachnoclostridium.s__Clostridium_clostridioforme	40.7546864887
PWY-6270: isoprene biosynthesis I	1014.8408879579
PWY-6270: isoprene biosynthesis I|unclassified	130.2529420748
PWY-6270: isoprene biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	81.1176973534
PWY-6270: isoprene biosynthesis I|g__Blautia.s__Ruminococcus_torques	76.2562602136
PWY-6270: isoprene biosynthesis I|g__Eubacterium.s__Eubacterium_eligens	35.3371060586
PWY-6897: thiamine diphosphate salvage II	1003.2337840417
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_uniformis	185.3611444335
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_ovatus	108.6458244358
PWY-6897: thiamine diphosphate salvage II|unclassified	81.6477406145
PWY0-1296: purine ribonucleosides degradation	974.6868410346
PWY0-1296: purine ribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_clostridioforme	114.5615113692
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Ruminococcus_torques	74.8581869688
PWY0-1296: purine ribonucleosides degradation|unclassified	58.7020892742
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_obeum	49.2484559096
PWY0-1296: purine ribonucleosides degradation|g__Blautia.s__Blautia_wexlerae	42.9431177929
PWY0-1296: purine ribonucleosides degradation|g__Eubacterium.s__Eubacterium_eligens	39.1773664198
PWY0-1296: purine ribonucleosides degradation|g__Hungatella.s__Hungatella_hathewayi	37.5970356967
PWY0-1296: purine ribonucleosides degradation|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_124	31.1897795946
PWY0-1296: purine ribonucleosides degradation|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	30.4269146495
PWY0-1296: purine ribonucleosides degradation|g__Lachnoclostridium.s__Clostridium_symbiosum	16.5224463810
PWY0-1296: purine ribonucleosides degradation|g__Hungatella.s__Hungatella_effluvii	3.4893869367
PWY-5484: glycolysis II (from fructose 6-phosphate)	973.8998315445
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	154.9567191330
PWY-4984: urea cycle	973.1724083414
PWY-4984: urea cycle|unclassified	33.2349821546
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	971.5403269512
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)|unclassified	165.9006568898
PWY-7560: methylerythritol phosphate pathway II	958.4377969995
PWY-7560: methylerythritol phosphate pathway II|unclassified	128.1461799810
PWY-7560: methylerythritol phosphate pathway II|g__Bacteroides.s__Bacteroides_ovatus	78.1919311407
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Ruminococcus_torques	75.9691371344
PWY-7560: methylerythritol phosphate pathway II|g__Eubacterium.s__Eubacterium_eligens	37.9934920726
PWY-7560: methylerythritol phosphate pathway II|g__Blautia.s__Blautia_obeum	28.6687983419
PWY-5659: GDP-mannose biosynthesis	944.2496467273
PWY-5659: GDP-mannose biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	560.1156147067
PWY-5659: GDP-mannose biosynthesis|unclassified	122.8323815404
PWY-5659: GDP-mannose biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	29.8524088092
PWY-5659: GDP-mannose biosynthesis|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	27.0001842262
PWY-5659: GDP-mannose biosynthesis|g__Hungatella.s__Hungatella_hathewayi	26.2124005805
PWY-5659: GDP-mannose biosynthesis|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	9.3161327664
PWY-5659: GDP-mannose biosynthesis|g__Hungatella.s__Hungatella_effluvii	3.1344207532
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	933.6279670821
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	10.3008597979
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	925.5590433978
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Lachnoclostridium.s__Clostridium_clostridioforme	55.2744994863
ANAEROFRUCAT-PWY: homolactic fermentation	923.1897717591
ANAEROFRUCAT-PWY: homolactic fermentation|unclassified	136.1781387854
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	899.4432180112
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)|unclassified	77.3319213065
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	867.6999303211
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|unclassified	94.9584501701
PWY-6317: D-galactose degradation I (Leloir pathway)	840.1531138768
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Ruminococcus_torques	112.7790344625
PWY-6317: D-galactose degradation I (Leloir pathway)|unclassified	64.7361005798
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eubacterium.s__Eubacterium_eligens	46.1151891661
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_wexlerae	40.6912656161
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	36.4907904995
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Lachnoclostridium.s__Clostridium_clostridioforme	35.4258236485
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Blautia.s__Blautia_obeum	32.9895122351
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	30.5963380842
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Hungatella.s__Hungatella_hathewayi	20.1280589588
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Roseburia.s__Roseburia_faecis	17.0833699796
PWY-6317: D-galactose degradation I (Leloir pathway)|g__Eisenbergiella.s__Eisenbergiella_massiliensis	9.7704610076
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	838.1102042499
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_uniformis	156.9785467597
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_ovatus	131.0591771471
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|unclassified	129.7087751983
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	832.6027306267
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_uniformis	215.0219337384
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Bacteroides.s__Bacteroides_ovatus	113.4432551842
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|unclassified	90.8632459527
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Blautia_obeum	42.6230329280
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	26.3391388004
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Roseburia.s__Roseburia_faecis	23.8402569883
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Lachnoclostridium.s__Clostridium_symbiosum	16.3289652859
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Eubacterium.s__Eubacterium_hallii	12.4621706132
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Parasutterella.s__Parasutterella_excrementihominis	9.7429117593
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	4.5019715833
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)|g__Blautia.s__Ruminococcus_torques	4.0073036107
