# Pathway	31-8B_Abundance
PWY-6823: molybdopterin biosynthesis|g__Hungatella.s__Hungatella_hathewayi	7.5651561733
PWY-6823: molybdopterin biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	6.5948862251
PWY-6823: molybdopterin biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	4.4739025059
PWY-5484: glycolysis II (from fructose 6-phosphate)	1053.9297423192
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified	75.9899326531
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	994.8933421867
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_uniformis	208.9812098005
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Eubacterium.s__Eubacterium_hallii	60.2358463915
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Bacteroides.s__Bacteroides_ovatus	42.5889617681
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Roseburia.s__Roseburia_faecis	22.8458007237
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Blautia.s__Ruminococcus_torques	14.2198060395
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	11.3015232137
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)|unclassified	8.2649093155
PWY-6897: thiamine diphosphate salvage II	994.4021570221
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_uniformis	190.1151413694
PWY-6897: thiamine diphosphate salvage II|g__Dialister.s__Dialister_invisus	126.7021956798
PWY-6897: thiamine diphosphate salvage II|unclassified	88.1904192259
PWY-6897: thiamine diphosphate salvage II|g__Bacteroides.s__Bacteroides_ovatus	43.3873832783
PWY-6897: thiamine diphosphate salvage II|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	14.4304894592
PWY-6897: thiamine diphosphate salvage II|g__Blautia.s__Ruminococcus_torques	12.5783135500
PWY-6897: thiamine diphosphate salvage II|g__Agathobaculum.s__Agathobaculum_butyriciproducens	11.6102973068
PWY-6897: thiamine diphosphate salvage II|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	9.4317402490
PWY-6897: thiamine diphosphate salvage II|g__Asaccharobacter.s__Asaccharobacter_celatus	2.4023148091
PWY-6703: preQ0 biosynthesis	984.8038973271
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	207.4880906721
PWY-6703: preQ0 biosynthesis|g__Dialister.s__Dialister_invisus	161.0757032374
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Blautia_sp	116.4365774794
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_hallii	83.4104758521
PWY-6703: preQ0 biosynthesis|g__Anaerostipes.s__Anaerostipes_hadrus	78.2457369340
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	72.9191469250
PWY-6703: preQ0 biosynthesis|unclassified	43.5410181418
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	39.8832254759
PWY-6703: preQ0 biosynthesis|g__Eubacterium.s__Eubacterium_eligens	20.1250848611
PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	18.6542440734
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Blautia_sp_CAG_52	14.6433988804
PWY-6703: preQ0 biosynthesis|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	10.8136998621
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Ruminococcus_torques	9.5107538691
PWY-6703: preQ0 biosynthesis|g__Blautia.s__Blautia_obeum	7.1971168988
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	978.0882402508
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|unclassified	43.5973439676
PWY-841: superpathway of purine nucleotides de novo biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	32.2570383359
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	954.3915420419
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_wexlerae	173.9597243302
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Dialister.s__Dialister_invisus	112.8449085494
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Blautia_sp	86.5905425824
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Blautia.s__Ruminococcus_torques	58.8272549690
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Anaerostipes.s__Anaerostipes_hadrus	41.7330653482
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Ruminococcus.s__Ruminococcus_bicirculans	30.1959278280
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|unclassified	29.9760527822
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Roseburia.s__Roseburia_faecis	23.0134922862
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eggerthella.s__Eggerthella_lenta	18.4472157740
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Eubacterium.s__Eubacterium_eligens	16.1575402548
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	9.8589835678
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	943.4688480168
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|unclassified	13.0897009487
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	8.8756695315
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	943.4688480168
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|unclassified	13.0897009487
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	8.8756695315
METH-ACETATE-PWY: methanogenesis from acetate	906.0887904960
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_wexlerae	144.3469217111
METH-ACETATE-PWY: methanogenesis from acetate|unclassified	39.8765609510
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Ruminococcus_torques	29.7640916676
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_obeum	20.4106988908
METH-ACETATE-PWY: methanogenesis from acetate|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	8.5196931247
METH-ACETATE-PWY: methanogenesis from acetate|g__Blautia.s__Blautia_sp	2.0042507543
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	877.8253388015
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	194.2230157366
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|unclassified	60.6942042173
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	46.5415100394
PWY-5973: cis-vaccenate biosynthesis	873.3277253757
PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	204.8885011688
PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	67.4215198983
PWY-5973: cis-vaccenate biosynthesis|g__Blautia.s__Ruminococcus_torques	64.9651399667
PWY-5973: cis-vaccenate biosynthesis|g__Alistipes.s__Alistipes_finegoldii	34.5002995461
PWY-5973: cis-vaccenate biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	27.1357409486
PWY-6608: guanosine nucleotides degradation III	855.5067800344
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Ruminococcus_torques	167.6187752721
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_obeum	138.5074209483
PWY-6608: guanosine nucleotides degradation III|g__Blautia.s__Blautia_wexlerae	120.0077689404
PWY-6608: guanosine nucleotides degradation III|g__Anaerostipes.s__Anaerostipes_hadrus	62.5187253268
PWY-6608: guanosine nucleotides degradation III|unclassified	47.6648535753
PWY-6608: guanosine nucleotides degradation III|g__Hungatella.s__Hungatella_hathewayi	14.4276276710
PWY-6608: guanosine nucleotides degradation III|g__Coprococcus.s__Coprococcus_catus	9.2247261982
PWY-6608: guanosine nucleotides degradation III|g__Lachnoclostridium.s__Clostridium_clostridioforme	7.6657562112
PENTOSE-P-PWY: pentose phosphate pathway	837.2755235210
PENTOSE-P-PWY: pentose phosphate pathway|unclassified	30.2449056396
PENTOSE-P-PWY: pentose phosphate pathway|g__Hungatella.s__Hungatella_hathewayi	12.6473173687
PENTOSE-P-PWY: pentose phosphate pathway|g__Erysipelatoclostridium.s__Clostridium_innocuum	4.1908379693
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	828.9291561239
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	243.1622334440
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	50.5052382569
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II|unclassified	46.4692257096
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	816.8651397598
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	56.8798984184
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	41.4748586697
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	30.6788014874
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	26.4459841370
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified	25.9569057303
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	814.8260768320
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Blautia.s__Ruminococcus_torques	39.6388535371
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified	16.1271515019
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Coprococcus.s__Coprococcus_catus	12.3722802454
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Lachnoclostridium.s__Clostridium_clostridioforme	4.6883529450
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	768.5800772129
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|unclassified	57.3468000828
PWY-7663: gondoate biosynthesis (anaerobic)	766.7903432166
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_uniformis	202.9107438271
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_ovatus	69.5134844183
PWY-7663: gondoate biosynthesis (anaerobic)|g__Alistipes.s__Alistipes_finegoldii	34.9595955002
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	28.6085474263
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_vulgatus	16.8807767018
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	763.9565341813
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Dialister.s__Dialister_invisus	141.9981979896
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|unclassified	81.5591269908
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Ruminococcus.s__Ruminococcus_bicirculans	34.9990774684
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	26.9897713110
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Agathobaculum.s__Agathobaculum_butyriciproducens	10.6744713720
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Erysipelatoclostridium.s__Clostridium_innocuum	9.9590619978
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	9.6484601802
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	753.6412934509
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Ruminococcus_torques	126.5571371500
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	101.7390531649
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	34.3261991628
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_obeum	33.8897299335
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|unclassified	29.3520419783
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	5.3661950497
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis|g__Blautia.s__Blautia_wexlerae	1.5628199241
GLUCONEO-PWY: gluconeogenesis I	744.7743899371
GLUCONEO-PWY: gluconeogenesis I|unclassified	146.6077142248
PWY-6628: superpathway of L-phenylalanine biosynthesis	738.3538549604
PWY-6628: superpathway of L-phenylalanine biosynthesis|unclassified	38.4643200678
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	716.0442452016
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Dialister.s__Dialister_invisus	132.5438225476
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	53.0830657527
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	51.0255831393
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	35.8135308891
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	27.8773166739
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified	22.1014583158
P164-PWY: purine nucleobases degradation I (anaerobic)	695.5669234998
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Hungatella.s__Hungatella_hathewayi	16.8680824752
P164-PWY: purine nucleobases degradation I (anaerobic)|g__Lachnoclostridium.s__Clostridium_clostridioforme	11.7132347861
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	691.8881880602
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_ovatus	43.0106143807
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|unclassified	29.6575089204
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_thetaiotaomicron	18.2975443905
PWY-7345: superpathway of anaerobic sucrose degradation	685.2746587776
PWY-7345: superpathway of anaerobic sucrose degradation|unclassified	33.3448455857
GLYCOCAT-PWY: glycogen degradation I	670.2727340087
GLYCOCAT-PWY: glycogen degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	14.2946671418
GLYCOCAT-PWY: glycogen degradation I|g__Coprococcus.s__Coprococcus_catus	13.6665863060
COLANSYN-PWY: colanic acid building blocks biosynthesis	651.8723813066
COLANSYN-PWY: colanic acid building blocks biosynthesis|unclassified	24.0815025836
PWY-6630: superpathway of L-tyrosine biosynthesis	650.9767093403
PWY-6630: superpathway of L-tyrosine biosynthesis|unclassified	37.1498533701
PWY-6353: purine nucleotides degradation II (aerobic)	615.1013438084
PWY-6353: purine nucleotides degradation II (aerobic)|g__Blautia.s__Ruminococcus_torques	38.2599435182
PWY-6901: superpathway of glucose and xylose degradation	613.2488087410
PWY-6901: superpathway of glucose and xylose degradation|unclassified	54.2499893619
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	613.0338983398
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	48.4127090435
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	44.1393590621
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	34.3028320926
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	27.0473227615
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|unclassified	17.8912425332
PWY-5505: L-glutamate and L-glutamine biosynthesis	609.5141698286
PWY-5505: L-glutamate and L-glutamine biosynthesis|unclassified	19.2274234366
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	590.3724715041
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|unclassified	65.0490840366
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Blautia.s__Ruminococcus_torques	63.2406731220
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	7.5786165801
P441-PWY: superpathway of N-acetylneuraminate degradation	586.8861159557
P441-PWY: superpathway of N-acetylneuraminate degradation|unclassified	39.4405317282
PWY-7208: superpathway of pyrimidine nucleobases salvage	585.7527160048
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Dialister.s__Dialister_invisus	146.2853519861
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Asaccharobacter.s__Asaccharobacter_celatus	18.5343578171
PWY-7208: superpathway of pyrimidine nucleobases salvage|unclassified	16.3392095657
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Blautia.s__Blautia_obeum	15.5055842274
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Coprococcus.s__Coprococcus_catus	11.7181983594
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	580.6327661763
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	216.3350114754
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Dialister.s__Dialister_invisus	87.2429272239
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	27.6514375781
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	24.3716206452
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	575.7573111296
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Anaerostipes.s__Anaerostipes_hadrus	80.6910752392
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_ovatus	69.0234579668
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	33.7514378234
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	20.8482616933
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Roseburia.s__Roseburia_faecis	17.8902145921
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	14.1185616112
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|unclassified	11.3082347930
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	562.7137821009
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|unclassified	40.1657097662
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation|g__Blautia.s__Blautia_obeum	30.9884042460
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	553.9500975795
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)|g__Bacteroides.s__Bacteroides_vulgatus	36.4227608009
PWY66-399: gluconeogenesis III	550.3931582659
PWY66-399: gluconeogenesis III|unclassified	71.5921600949
PWY-621: sucrose degradation III (sucrose invertase)	548.5292578980
PWY-621: sucrose degradation III (sucrose invertase)|g__Anaerostipes.s__Anaerostipes_hadrus	86.3669554664
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_ovatus	58.5488973225
PWY-621: sucrose degradation III (sucrose invertase)|g__Ruminococcus.s__Ruminococcus_bicirculans	32.0492675298
PWY-621: sucrose degradation III (sucrose invertase)|g__Bacteroides.s__Bacteroides_thetaiotaomicron	20.8482616933
PWY-621: sucrose degradation III (sucrose invertase)|g__Roseburia.s__Roseburia_faecis	19.4864099735
PWY-621: sucrose degradation III (sucrose invertase)|g__Hungatella.s__Hungatella_hathewayi	12.6458908845
PWY-621: sucrose degradation III (sucrose invertase)|g__Lachnoclostridium.s__Clostridium_clostridioforme	11.0141684496
PWY-621: sucrose degradation III (sucrose invertase)|unclassified	9.2861153108
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_thermophilus	8.2332661469
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	517.4984971234
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_uniformis	214.3067166392
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_ovatus	51.7937626523
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|unclassified	35.9653456251
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Bacteroides.s__Bacteroides_thetaiotaomicron	25.4309147753
PWY-5659: GDP-mannose biosynthesis	510.0080217787
PWY-5659: GDP-mannose biosynthesis|g__Blautia.s__Blautia_obeum	121.2343495361
PWY-5659: GDP-mannose biosynthesis|unclassified	26.3748700550
PWY-5659: GDP-mannose biosynthesis|g__Ruminococcus.s__Ruminococcus_bicirculans	19.0109410375
PWY-5659: GDP-mannose biosynthesis|g__Hungatella.s__Hungatella_hathewayi	9.2540588052
PWY-5659: GDP-mannose biosynthesis|g__Lachnoclostridium.s__Clostridium_clostridioforme	8.6525074129
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	504.1176061361
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|unclassified	19.1206093179
PWY0-1261: anhydromuropeptides recycling I	496.3495682449
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	494.9175303131
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Blautia.s__Ruminococcus_torques	131.8526382957
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Anaerostipes.s__Anaerostipes_hadrus	65.2976627251
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|unclassified	13.9202884796
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)|g__Streptococcus.s__Streptococcus_thermophilus	7.8461908619
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	486.9935897734
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis	213.3709916827
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	65.4275624341
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	26.7589949821
ARGININE-SYN4-PWY: L-ornithine biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	20.0994384556
RHAMCAT-PWY: L-rhamnose degradation I	470.8795769174
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_ovatus	72.9602212317
RHAMCAT-PWY: L-rhamnose degradation I|unclassified	58.6343887568
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_vulgatus	32.5427752655
RHAMCAT-PWY: L-rhamnose degradation I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	28.5830772521
RHAMCAT-PWY: L-rhamnose degradation I|g__Roseburia.s__Roseburia_faecis	23.1758913797
RHAMCAT-PWY: L-rhamnose degradation I|g__Asaccharobacter.s__Asaccharobacter_celatus	22.0385040825
RHAMCAT-PWY: L-rhamnose degradation I|g__Eubacterium.s__Eubacterium_eligens	22.0268687529
RHAMCAT-PWY: L-rhamnose degradation I|g__Blautia.s__Ruminococcus_torques	17.5201900075
RHAMCAT-PWY: L-rhamnose degradation I|g__Lachnoclostridium.s__Clostridium_clostridioforme	9.2429883695
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	465.7391399325
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV|unclassified	17.5693494999
PWY-702: L-methionine biosynthesis II	460.7073546779
PWY-702: L-methionine biosynthesis II|g__Blautia.s__Ruminococcus_torques	42.8723374628
PWY-702: L-methionine biosynthesis II|unclassified	12.5185950094
PWY-702: L-methionine biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	7.2798005473
PWY-7456: &beta;-(1,4)-mannan degradation	444.8900701449
PWY-7456: &beta;-(1,4)-mannan degradation|unclassified	14.5397183237
PWY-5497: purine nucleobases degradation II (anaerobic)	444.6166335488
PWY-5030: L-histidine degradation III	442.7393701366
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_uniformis	253.1147286779
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_ovatus	64.7307210865
PWY-5030: L-histidine degradation III|unclassified	36.4264777021
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_vulgatus	31.8450366981
PWY-5030: L-histidine degradation III|g__Bacteroides.s__Bacteroides_thetaiotaomicron	24.4059827025
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	416.4376982221
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	71.0488038106
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	38.5102843240
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	33.7041659206
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	24.9227433672
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified	11.4226462227
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	416.4376982221
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	71.0488038106
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	38.5102843240
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	33.7041659206
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	24.9227433672
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified	11.4226462227
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	413.9341636789
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|unclassified	130.6751188132
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)|g__Eggerthella.s__Eggerthella_lenta	28.1514924430
