species,1-MDcol002-5-2.report,11-MDCol002-label-12-on-bottle.report,14-MDCOL003-Stool-1B-Baseline-BSB-2-4-1-4.report,15-MDcol004-3-1-pretreat.report,17-MDCOL006-3-1A.report,19-MDCOL006-3-2A.report,21-MDCOL006-2-pre-chemo-A.report,23-MDcol033-1A.report,25-MDcol036-1A.report,27-MDcol025-1B.report,28-7A-1-1.report,29-7A.report,3-MDcol002-5-1.report,30-8B.report,31-8B.report,33-6-2.report,36-40-1B.report,38-S-Swanson.report,40-MDCol002-7-43.report,42-51-1B.report,45-MDCOL005-1B.report,46-MDCOL015-1a.report,48-MDCOL039-1a.report,5-MDCOL055-Stool-1A-Baseline-BSB-2-4-1-2.report,50-MDCOL027-1a.report,52-MDCOL021-1b.report,54-MDCOL028-1b.report,60-MDcol006-4-1A.report,63-MDcol003-3-2.report,65-MDCOL003-Post-Chemo-Collection-Cycle-1-A.report,66-MDCOL004-1A.report,68-MDCOL003-3-1-Before-Chemo-2-3A.report,7-MDCOL058-Stool-1A-Baseline-BSB-2-4-1-3.report,70-MDCOL004-3-2-Post-Chemo-A.report,72-MDCOL003-4-1-4A-Before-Chemo-6.report,75-MDCOL053-1-1-1-Unknown.report,9-MDCOL062-Stool-1A-Baseline-BSB-2-4-1-3.report
Neobacillus_novalis,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Novisyntrophococcus_fermenticellae,,,,,5662.0,4507.0,3828.0,2.0,,1.0,,,,,,,,,,,,,2.0,,2.0,,,3.0,,,,,,,,1.0,
Odoribacter_splanchnicus,213.0,,,7874.0,39.0,7.0,31.0,6273.0,,9661.0,6341.0,4467.0,8821.0,1699.0,2037.0,268.0,12.0,,,1.0,4471.0,45.0,9351.0,,4288.0,,,19.0,,,1312.0,,,18.0,,5448.0,5046.0
Oengusvirus_oengus,9.0,,,3.0,,,,,,79.0,32.0,17.0,28.0,12.0,14.0,,13.0,104.0,,27.0,,,6.0,10.0,41.0,,,,,,,,3.0,,,,
Olsenella_sp._oral_taxon_807,,,4.0,1.0,1.0,1.0,,8.0,,,,,1.0,,,,,,2.0,2.0,6.0,,3.0,,1.0,32.0,,,,2.0,,,,,1.0,6.0,5.0
Olsenella_timonensis,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,
Olsenella_uli,,,22.0,,2.0,1.0,2.0,4.0,,,1.0,2.0,1.0,,2.0,1.0,,2.0,,,,,3.0,1.0,2.0,4.0,,,4.0,,,1.0,,,,3.0,5.0
Oscillibacter_hominis,92.0,87.0,1.0,438.0,11.0,34.0,12.0,74.0,,60.0,91.0,34.0,160.0,30.0,47.0,16.0,112.0,172.0,85.0,50.0,61.0,347.0,514.0,68.0,121.0,29.0,,25.0,,,20.0,,77.0,,,297.0,436.0
Oscillibacter_sp._PEA192,2019.0,1131.0,60.0,7611.0,6.0,,,1544.0,908.0,3518.0,1945.0,1228.0,2019.0,827.0,1008.0,218.0,1831.0,1918.0,737.0,211.0,,92.0,3620.0,516.0,3320.0,107.0,,123.0,,162.0,440.0,59.0,566.0,,,3535.0,2752.0
Oxalobacter_aliiformigenes,,,,2.0,,,,,,,,,,,,,,,,,,,494.0,,,,,,,,,,,,,,
Oxalobacter_formigenes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.0,
Pantoea_piersonii,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,
Pantoea_vagans,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parabacteroides_absconsus,,,,,263.0,101.0,125.0,96.0,5.0,,,,1.0,,,,,,,,10.0,,,,3.0,,,918.0,,,,,,,,,1.0
Parabacteroides_chongii,,,,,,,,4.0,,3.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,1.0
Parabacteroides_distasonis,1649.0,564.0,,57110.0,116349.0,24552.0,80858.0,55314.0,95615.0,9857.0,2289.0,1431.0,3003.0,728.0,366.0,99.0,1186.0,29.0,15.0,250.0,10713.0,84.0,8402.0,451.0,25332.0,180.0,17905.0,87451.0,40.0,,4446.0,,244.0,45.0,95.0,20753.0,2854.0
Parabacteroides_faecis,,,,,,,,1.0,,9.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,4.0,1.0
Parabacteroides_goldsteinii,,,,2798.0,75.0,29.0,64.0,,45.0,,,,,,,,,,1.0,,2.0,,452.0,,19.0,,,269.0,,,267.0,,,,,2774.0,2641.0
Parabacteroides_johnsonii,71.0,62.0,,3.0,,,,,,1.0,57.0,28.0,98.0,28.0,9.0,1.0,96.0,,,,6.0,,1.0,18.0,5.0,,,,,,,,31.0,,,12.0,
Parabacteroides_merdae,5112.0,5366.0,6.0,13552.0,,9.0,,35057.0,8.0,2995.0,4479.0,2999.0,8532.0,1829.0,313.0,167.0,7736.0,,3.0,,9766.0,3.0,23490.0,993.0,10488.0,842.0,41.0,4.0,,,423.0,,2184.0,16.0,,10357.0,2392.0
Parabacteroides_phage_YZ-2015b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
Parabacteroides_sp._CT06,,,,,,,,863.0,18051.0,8312.0,,,,,,,,,,,,,8941.0,,278.0,,5956.0,,,,,,,,,489.0,414.0
Paracidovorax_avenae,,,,,,,,,,,,,,,,,107.0,,,,,,,,,,,,,,,,,,,,
Paraclostridium_bifermentans,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraclostridium_sordellii,,,,,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
Paracoccus_yeei,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
Paramuribaculum_intestinale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
Paraprevotella_clara,1.0,,,,,,,88.0,9647.0,,,,,,,,,,,,,,1364.0,,,,,,,,,,,,,368.0,2230.0
Paraprevotella_xylaniphila,,,,,,,,,2.0,,24.0,10.0,2.0,7.0,24.0,2.0,,,,,,,8.0,,,,,,,,,,,,,14.0,510.0
Parascardovia_denticolens,,,53.0,1.0,,,,24.0,,,,,,,,,,,,,20.0,,,,1.0,,,,3.0,12.0,,6.0,,,9.0,,
Parolsenella_catena,,,,,66.0,198.0,50.0,,,1.0,,,,,,,,,,,,,2.0,,,,,21.0,,,,,,,,,
Parvimonas_micra,,,13.0,235.0,1.0,,,9.0,1.0,3.0,,,,,,,,1.0,,,,,5.0,,2.0,17.0,,,1.0,10.0,414.0,4.0,,,8.0,10.0,2.0
Pauljensenia_hongkongensis,,,,,,,,,,,,,,,,,,,,5.0,,,9.0,,6.0,,,,,,,,,,,2.0,
Pediococcus_acidilactici,,,,,273503.0,245063.0,89260.0,,,8.0,,,,,,,,,,43.0,,,18.0,1.0,,49.0,,2.0,,,,,,,13.0,,
Pediococcus_damnosus,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pediococcus_inopinatus,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,5.0,,,,
Pediococcus_pentosaceus,,,,,87.0,70.0,50.0,,,,3.0,,,,,63.0,,,,,,,,5.0,,468.0,,,,,,,1.0,,1.0,,
Pediococcus_sp._AC40,,,,,54.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peptacetobacter_hiranonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,
Peptoniphilus_equinus,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
Peptoniphilus_harei,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
Petrimonas_mucosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
Phascolarctobacterium_faecium,4.0,3.0,,,,,,4571.0,,,2.0,1.0,11.0,,,,5.0,1.0,5.0,6.0,,,7895.0,1.0,,,,,,,,,1.0,,,,
Phascolarctobacterium_sp._Marseille-Q4147,,,,64.0,,,,,,,2.0,,2.0,,,,2.0,,6.0,4.0,,,,1.0,,,,,,,8.0,,5.0,,,244.0,1475.0
Phascolarctobacterium_succinatutens,,1.0,2.0,7258.0,,,,,,2.0,,,,,,,,2.0,4.0,1.0,,,,1.0,,,,,,,883.0,,,12.0,,274.0,933.0
Phenylobacterium_sp._NIBR_498073,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
Phifelvirus_FL2,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,
Phocaeicola_coprophilus,691.0,437.0,,,,,,,120.0,,350.0,237.0,306.0,129.0,32.0,13.0,611.0,61.0,448.0,685.0,24.0,,1.0,197.0,24.0,3.0,,,490.0,,,,123.0,,137.0,13.0,
Phocaeicola_dorei,14177.0,9111.0,7.0,12385.0,319.0,69.0,252.0,233722.0,10820.0,21626.0,9512.0,5912.0,7924.0,3031.0,647.0,149.0,13114.0,1078.0,9808.0,13650.0,36452.0,15.0,3876.0,4430.0,2890.0,530.0,755.0,105.0,495.0,,1623.0,,2136.0,13.0,74.0,1547.0,17725.0
Phocaeicola_salanitronis,1.0,,,2.0,,,,,,170.0,7.0,2.0,8.0,3.0,1.0,,,,,,13.0,,227.0,,414.0,,,,,,1.0,,,,,,5.0
Phocaeicola_vulgatus,775799.0,478606.0,36.0,124205.0,166.0,38.0,109.0,9861.0,438659.0,126285.0,442788.0,289355.0,413142.0,130779.0,25297.0,6244.0,702896.0,59577.0,505424.0,767487.0,567385.0,15.0,157188.0,244366.0,19933.0,4515.0,65.0,157.0,7.0,,16423.0,,135246.0,274.0,,28439.0,35568.0
Phoenicibacter_congonensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
Phytobacter_diazotrophicus,,,,,,,,,,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,
Phytobacter_ursingii,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,
Porphyromonas_asaccharolytica,,,,1.0,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porphyromonas_gingivalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0
Porphyromonas_somerae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
Prevotella_bivia,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,15.0
Prevotella_corporis,,,,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,,419.0,1.0,1.0
Prevotella_dentalis,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
Prevotella_denticola,,,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0
Prevotella_histicola,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prevotella_intermedia,,,20.0,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,2.0,,,,,4.0
Prevotella_jejuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
Prevotella_melaninogenica,,,,,,,,,,,,,,,12.0,,,,,,,,48.0,,,,,,,,,,,,,,
Prevotella_nigrescens,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prevotella_sp._E9-3,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,3.0
Prevotella_veroralis,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,
Priestia_flexa,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,
Propionibacterium_acidifaciens,4.0,3.0,189.0,1.0,,,,24.0,,,1.0,1.0,,,2.0,1.0,2.0,1.0,5.0,2.0,72.0,,9.0,,,12.0,2.0,,32.0,48.0,,10.0,1.0,,11.0,1.0,
Propionibacterium_freudenreichii,2.0,2.0,,,21680.0,49992.0,58599.0,,1.0,7.0,,,,,,,614.0,,,6.0,,,419.0,,2.0,,2.0,,,,,,,,,,
Proteiniborus_sp._MB09-C3,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proteiniclasticum_sp._QWL-01,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proteus_mirabilis,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,
Providencia_alcalifaciens,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
Providencia_sp._PROV188,,,,,,,,,,,,,,,,,,,53.0,15.0,,,,,,,,,,,,,,,,,
Pseudomonas_aeruginosa,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas_psychrophila,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pulverervirus_PFR1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Pusillibacter_faecalis,2042.0,1413.0,,998.0,20.0,6.0,6.0,216.0,383.0,807.0,1451.0,918.0,3268.0,499.0,317.0,64.0,2190.0,1566.0,48.0,207.0,62.0,260.0,852.0,392.0,845.0,,,581.0,,,90.0,,668.0,,,496.0,1410.0
Pyramidobacter_piscolens,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,6106.0,,568.0,1.0,,1.0,,3519.0
Pyramidobacter_sp._YE332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,30.0
Qiania_dongpingensis,,1.0,,,,,,90.0,5.0,87.0,,,2.0,,1.0,,1.0,2.0,1.0,,,,2.0,,,,,,,,,,,,,37.0,
Raoultella_ornithinolytica,,4493.0,,,,,,,,,,,,,,,882.0,,,,,,,,,,,,55.0,,,,,,,,
Raoultella_planticola,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,132.0,,,,,,,,
Raoultella_sp._X13,74.0,2720.0,,,,,,,,,,,,,,,1469.0,,,,,,,,,,,,,,,,,,,,
Raoultibacter_timonensis,,,,,109.0,363.0,,,,,,,,,,,,,,,,,150.0,,196.0,,,,,,,,,,,,
Rhodococcoides_fascians,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
Rockefellervirus_IPLA5,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,
Romboutsia_hominis,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,
Romboutsia_ilealis,6.0,,,9.0,3224.0,2166.0,1847.0,16.0,,,,,1.0,,,4.0,1.0,2.0,2.0,,3.0,52.0,143.0,,245.0,17.0,,,1.0,,,,,,,,
Romboutsia_sp._CE17,,,,,407.0,323.0,251.0,1.0,,,,,,1.0,1.0,,,,,,320.0,7.0,10.0,,71.0,57.0,,,,,,,,,,,
Roseburia_hominis,327.0,399.0,6.0,5176.0,272.0,658.0,692.0,1654.0,16650.0,1922.0,382.0,184.0,254.0,78.0,255.0,75.0,148.0,5107.0,180.0,65.0,1237.0,154.0,7287.0,80.0,1181.0,33.0,11.0,2432.0,,3.0,69.0,28.0,290.0,,32.0,5492.0,1279.0
Roseburia_intestinalis,1869.0,735.0,44.0,1446.0,184.0,64.0,20.0,9670.0,81018.0,22663.0,1170.0,557.0,1158.0,620.0,1662.0,339.0,897.0,6472.0,3021.0,1345.0,325.0,792.0,6540.0,1363.0,2781.0,167.0,1.0,269.0,,70.0,12.0,15241.0,397.0,,435.0,1821.0,423.0
Roseburia_rectibacter,34.0,7.0,,26.0,2.0,3.0,2.0,117.0,777.0,309.0,18.0,9.0,18.0,17.0,20.0,5.0,10.0,195.0,40.0,23.0,1.0,4.0,81.0,20.0,67.0,4.0,,17.0,,,,97.0,7.0,,11.0,23.0,75.0
Roseburia_sp._499,69.0,24.0,29.0,37.0,,,,,,3.0,25.0,3.0,36.0,,45.0,3.0,139.0,52.0,2.0,2.0,1.0,,3.0,1.0,,,,,,55.0,,7.0,11.0,,,,
Roseburia_sp._831b,1.0,,192.0,4.0,,,19.0,,,,1.0,,,,,,1.0,,,,7.0,,,,8.0,2.0,,1.0,,312.0,,72.0,,,,8.0,
Rothia_aeria,1.0,,,,,,,2.0,,5.0,,,,,1.0,,,,3.0,,,,,,,1.0,,,,,,,,,,4.0,
Rothia_dentocariosa,3.0,2.0,127.0,2.0,,9.0,3.0,16.0,,38.0,4.0,,1.0,4.0,12.0,,6.0,3.0,,,107.0,,33.0,1.0,9.0,98.0,,4.0,,42.0,,19.0,1.0,,42.0,35.0,
Rothia_kristinae,,,,,,,,,,,,,,,,,,,,,6.0,,,,,3.0,,,,,,,,,,5.0,
Rothia_mucilaginosa,,2.0,44.0,,,3.0,,11.0,26.0,102.0,,,1.0,,4.0,,1.0,2.0,,,123.0,3.0,25.0,1.0,18.0,51.0,42.0,3.0,,16.0,,4.0,,,7.0,343.0,1.0
Rothia_sp._SD9660Na,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruminiclostridium_herbifermentans,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Ruminococcus_albus,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
Ruminococcus_bicirculans_(ex_Wegman_et_al._2014),9147.0,3786.0,1.0,,1.0,,,2.0,,3049.0,5864.0,2302.0,8579.0,952.0,6788.0,1370.0,9203.0,14633.0,2589.0,905.0,,1.0,1.0,13.0,5027.0,,,8.0,,,,,2873.0,,1.0,57.0,45.0
Ruminococcus_bovis,,,,,1.0,,,,2.0,,,,1.0,,,,3.0,,,,2.0,,20.0,,,,,4.0,,1.0,,,,,,,102.0
Ruminococcus_champanellensis,18.0,20.0,,112.0,,,,,,4.0,17.0,10.0,18.0,4.0,16.0,2.0,19.0,34.0,13.0,22.0,,,11.0,7.0,180.0,3.0,,,,,8.0,,23.0,,,,46.0
Ruminococcus_gauvreauii,19.0,22.0,,21.0,,,,,,,19.0,3.0,35.0,2.0,13.0,26.0,17.0,,,,,124.0,4.0,8.0,5.0,,,1.0,,6.0,,2.0,29.0,,248.0,,175.0
Ruminococcus_sp._SR1/5,270.0,587.0,59.0,4924.0,60.0,29.0,14.0,7039.0,8.0,1558.0,889.0,181.0,633.0,207.0,1079.0,223.0,576.0,1195.0,1475.0,309.0,134.0,,2152.0,397.0,26279.0,343.0,,,,35.0,146.0,,292.0,,,3962.0,2052.0
Ruthenibacterium_lactatiformans,804.0,9608.0,,8077.0,1357.0,1521.0,12733.0,840.0,1890.0,579.0,1399.0,627.0,1994.0,393.0,2553.0,178.0,1095.0,4023.0,5094.0,1595.0,1122.0,6814.0,1422.0,938.0,937.0,818.0,,5646.0,,,911.0,,1806.0,27.0,,1282.0,3312.0
Salmonella_enterica,,,4348.0,,,,202.0,,,,,,22.0,,,,,,,33.0,,,,,,,,,1728.0,3441.0,,5350.0,,,,,
Sarcina_sp._JB2,,,,,2.0,,,,,,2.0,,,,,1.0,,,,,11.0,,,,14.0,,,,,,,,,,,,529.0
Scardovia_inopinata,,,10.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,
Schaalia_cardiffensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Schaalia_odontolytica,,3.0,71.0,8.0,6.0,125.0,29.0,31.0,,22.0,1.0,,2.0,6.0,48.0,3.0,5.0,23.0,8.0,11.0,3.0,160.0,57.0,,12.0,31.0,5.0,3.0,,20.0,,8.0,1.0,,75.0,100.0,24.0
Schaalia_radingae,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schaalia_sp._HMT-172,,,,,,13.0,,,8.0,29.0,,,,,,,,8.0,,,,,18.0,,,868.0,,,,,,,,,,9.0,2.0
Schaalia_turicensis,,,,,,,188.0,,,,,,,,,,,,,,,9.0,,,,6.0,2.0,,,,,,,,,,
Sedimentibacter_sp._MB31-C6,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sedimentibacter_sp._MB35-C1,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segatella_copri,,3.0,14.0,540.0,,1.0,,37.0,,54.0,,,,,,,,1.0,2.0,,1.0,,19.0,,23.0,,,,,,48.0,,,,5.0,1341.0,110291.0
Segatella_hominis,,,,5.0,,,,9.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0
Selenobaculum_gibii,,,,,5.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,10128.0,,,1212.0,,
Sellimonas_intestinalis,2594.0,3884.0,2.0,109.0,,3.0,,1701.0,,42.0,163.0,98.0,679.0,41.0,84.0,33.0,556.0,23.0,637.0,1541.0,581.0,462.0,719.0,871.0,6.0,285.0,,13.0,5074.0,3291.0,7.0,5528.0,1337.0,,18054.0,29.0,
Serratia_marcescens,,,,,,,,,,,,,,,,,,,,,,,,,,,622.0,,,,,,,,,,
Serratia_odorifera,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,
Serratia_sp._LS-1,,,,,,,,,,,,,,,,,,,,,,,,,,,629.0,,,,,,,,,,
Simiaoa_sunii,13.0,17.0,161.0,3366.0,49.0,31.0,,38.0,112.0,48.0,39.0,8.0,36.0,7.0,23.0,5.0,10.0,178.0,12.0,8.0,12.0,11.0,2342.0,9.0,800.0,,,336.0,,73.0,149.0,1.0,1.0,1.0,7.0,5900.0,24.0
Siminovitchia_sp._FSL_H7-0308,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sodaliphilus_pleomorphus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0
Solibaculum_mannosilyticum,63.0,19.0,1.0,31.0,42.0,43.0,4.0,,,7.0,67.0,33.0,65.0,5.0,30.0,8.0,23.0,35.0,8.0,31.0,1.0,15.0,3.0,6.0,155.0,7.0,,,,4.0,2.0,1.0,15.0,,,355.0,14.0
Solobacterium_moorei,4.0,,,,,1.0,,,,,2.0,,2.0,,4.0,,6.0,,,,,5.0,2.0,,,11.0,,,,,23.0,,,,,2.0,
Staphylococcus_epidermidis,,,,,,,5.0,,1.0,,,,,,,,,,,,22006.0,,2.0,,2.0,55.0,,4.0,,,,7.0,2.0,,,10.0,
Staphylococcus_hominis,,,,,,,,,,,,,,,,,,,,,941.0,,,,,,,,,,,,,,,3.0,
Staphylococcus_lugdunensis,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Staphylococcus_pasteuri,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Staphylococcus_saprophyticus,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,
Staphylococcus_simulans,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus_xylosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,
Stomatobaculum_sp._F0698,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Streptococcus_agalactiae,,,,,,,,,,,,,,,,,,,,83.0,814.0,,,,,,,,,510.0,,,,,,,
Streptococcus_alactolyticus,,,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,,220.0,,,,,
Streptococcus_anginosus,83.0,67.0,354.0,,,364.0,814.0,23.0,,111.0,37.0,18.0,,33.0,24.0,42.0,60.0,,111.0,114.0,638.0,22.0,,,909.0,2438.0,,18.0,,130.0,,,,,32.0,,
Streptococcus_australis,,,,,,,,,119.0,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,103.0,
Streptococcus_constellatus,,,,,,,,,,,,,,,,,,,,,,25.0,,,,5766.0,,,,,,,,,,,
Streptococcus_cristatus,,,18.0,,,,,9.0,,6.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,6.0,17.0,
Streptococcus_dentalis,,,,,,,,,,63.0,,,,,,,,,43.0,,,,27.0,,,573.0,,,,,,,,,,,
Streptococcus_dysgalactiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,,,,,76.0,,
Streptococcus_equi,,,57.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,27.0,,3.0,,,,,
Streptococcus_equinus,,,,,,,,21.0,,12.0,,,,,,,,25.0,,,28.0,,,,,,,8.0,,,,,,,,,
Streptococcus_gallolyticus,,,,,,,,,,48.0,,,,,,,,,,,,,,,,185.0,,,,,,,,,,,
Streptococcus_gordonii,11.0,30.0,5.0,2.0,8.0,13.0,33.0,48.0,3.0,112.0,27.0,2.0,8.0,,41.0,14.0,25.0,3.0,45.0,3.0,49.0,,64.0,16.0,386.0,2460.0,,2.0,,,,,3.0,,,196.0,
Streptococcus_gwangjuense,,,,,,,,,,,,,,,,,,,,,,16.0,,,,24.0,,,,,,,,,,,
Streptococcus_ilei,,,,,,,,,41.0,,,,,,,,,,,,,,32.0,,,209.0,,,,,,,,,,53.0,
Streptococcus_infantis,,,11.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
Streptococcus_intermedius,13.0,7.0,12.0,,,10.0,,,,,12.0,,17.0,,9.0,,26.0,,7.0,22.0,87.0,,28.0,,,19.0,,,,23.0,,,18.0,,,,
Streptococcus_koreensis,,,,,,,,,98.0,95.0,,,,,,,,,,,,,,,,248.0,,,,,,,,,,,
Streptococcus_lactarius,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
Streptococcus_lingualis,17.0,18.0,314.0,,,15.0,,,,49.0,,,,,,68.0,17.0,,,,,,82.0,,,578.0,,,,115.0,,56.0,,,,146.0,
Streptococcus_lutetiensis,,,,,,,,,39.0,,,,,,,,,20.0,,,,8.0,16.0,,47.0,,,,,,,,,,,187.0,
Streptococcus_macedonicus,,,,,,,,,,,,,,,,,,,236.0,,,,,,,,,,,,,,,,,,
Streptococcus_milleri,,,,,,,,,,,,,,,,,,,,,,,,,,622.0,,,,,,,,,,,
Streptococcus_mitis,,,25.0,,,10.0,,,,31.0,,,,9.0,,,,,,,,,,,,,,,,44.0,,18.0,,,,10.0,
Streptococcus_mutans,439.0,166.0,2697.0,40.0,607.0,1970.0,843.0,70.0,,,82.0,19.0,347.0,35.0,267.0,71.0,196.0,13.0,47.0,58.0,118.0,,14.0,36.0,25.0,596.0,,185.0,,695.0,,102.0,88.0,,106.0,310.0,
Streptococcus_oralis,,,196.0,,,,,,,,11.0,,,,,,,,,,206.0,,14.0,,,1243.0,,,,,,,18.0,,,34.0,
Streptococcus_parasanguinis,25.0,89.0,962.0,10.0,,186.0,35.0,,63.0,2023.0,13.0,13.0,40.0,49.0,131.0,,103.0,88.0,16.0,33.0,47.0,82.0,800.0,44.0,65.0,11536.0,20.0,86.0,,503.0,,155.0,64.0,,304.0,2322.0,
Streptococcus_parasuis,,,55.0,3.0,,,,,29.0,,,,,,,,,,,,,,,,,,,,,40.0,,29.0,,,,,
Streptococcus_parauberis,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcus_pasteurianus,,,,,,,,,,,,,,,,,,,,,,655.0,,,264.0,,,,,,,,,,,,111.0
Streptococcus_periodonticum,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptococcus_pluranimalium,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
Streptococcus_pneumoniae,309.0,364.0,,7.0,,,,,,,95.0,43.0,113.0,30.0,183.0,,76.0,75.0,11.0,25.0,192.0,,11.0,54.0,,1062.0,,,,,,,45.0,,,,50.0
Streptococcus_pseudoporcinus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
